Month,Year,Max Temp,Min Temp,Ave Temp,Precipitation,Radiation,DDays < 0°C,DDays > 5°C,DDays < 18°C,DDays > 18°C,Frost Free Days,Snowfall,Evaporation,Moisture Deficit,Relative Humidity
Jan,1951,-3.9,-12.1,-8.0,204,3.2,256,2,806,0,1,180,0,0,65
Feb,1951,-0.1,-10.3,-5.2,190,7.1,167,4,646,0,1,166,0,0,58
Mar,1951,0.1,-10.6,-5.2,109,10.8,187,4,722,0,0,106,0,0,57
Apr,1951,9.5,-5.8,1.8,99,16.3,32,24,485,0,2,53,61,0,48
May,1951,13.2,0.1,6.6,103,19.1,2,75,352,1,14,15,87,0,58
Jun,1951,16.1,1.9,9.0,80,20.9,1,123,271,1,20,4,103,23,55
Jul,1951,23.6,4.8,14.2,42,23.8,0,284,123,5,29,0,141,99,46
Aug,1951,20.9,4.3,12.6,88,18.9,0,237,169,3,28,2,108,20,50
Sep,1951,15.2,1.3,8.2,94,13.0,1,108,294,2,18,8,62,0,56
Oct,1951,4.4,-0.3,2.1,212,5.7,30,25,496,0,14,68,19,0,83
Nov,1951,0.4,-6.1,-2.9,112,2.7,123,7,626,0,3,70,0,0,73
Dec,1951,-6.4,-14.2,-10.3,201,2.2,321,1,873,0,0,195,0,0,74
Jan,1952,-4.8,-12.6,-8.7,159,2.9,271,1,827,0,0,144,0,0,66
Feb,1952,0.2,-9.2,-4.5,65,6.9,149,5,626,0,1,54,0,0,62
Mar,1952,2.5,-8.8,-3.1,51,11.9,131,8,657,0,1,47,0,0,56
Apr,1952,11.2,-3.9,3.6,35,15.8,17,40,431,1,4,10,66,31,49
May,1952,14.1,0.3,7.2,37,19.3,2,88,334,2,15,4,91,55,56
Jun,1952,16.4,3.1,9.7,175,20.1,0,144,249,1,24,5,102,0,58
Jul,1952,22.0,4.1,13.0,18,23.8,0,250,150,3,28,0,133,115,47
Aug,1952,22.8,4.6,13.7,20,19.9,0,270,136,6,28,0,117,97,47
Sep,1952,19.7,2.0,10.9,22,13.5,0,181,215,4,20,1,77,54,47
Oct,1952,13.8,-2.5,5.7,23,7.7,8,66,383,1,8,1,42,19,48
Nov,1952,0.9,-8.1,-3.6,11,3.2,140,5,647,0,2,8,0,0,64
Dec,1952,-1.9,-7.5,-4.7,106,2.1,167,5,701,0,2,76,0,0,66
Jan,1953,2.3,-3.8,-0.8,406,2.5,81,15,583,0,6,118,0,0,76
Feb,1953,1.5,-7.2,-2.9,97,7.3,112,8,580,0,2,66,0,0,65
Mar,1953,5.0,-5.8,-0.4,65,11.9,72,17,573,0,3,42,0,0,60
Apr,1953,6.2,-3.8,1.2,125,14.0,40,19,506,0,5,80,47,0,64
May,1953,12.8,-0.9,6.0,57,19.4,3,62,373,1,11,11,86,29,55
Jun,1953,14.7,2.6,8.7,94,19.9,1,115,280,1,23,5,94,0,61
Jul,1953,23.6,3.7,13.7,3,25.1,0,269,135,4,27,0,143,139,43
Aug,1953,22.2,5.1,13.7,49,19.7,0,270,136,6,29,1,114,65,49
Sep,1953,18.1,1.9,10.0,34,13.3,1,156,241,3,20,2,71,37,50
Oct,1953,11.2,-1.7,4.8,32,6.9,11,52,412,0,10,3,36,4,57
Nov,1953,3.6,-3.7,-0.1,131,2.7,63,15,542,0,6,46,0,0,72
Dec,1953,0.3,-6.2,-2.9,179,2.1,122,8,646,0,3,97,0,0,76
Jan,1954,-4.5,-11.8,-8.2,341,2.8,260,2,812,0,1,303,0,0,68
Feb,1954,1.8,-6.0,-2.1,159,6.9,96,10,558,0,3,93,0,0,69
Mar,1954,1.0,-10.4,-4.7,101,11.9,173,5,706,0,0,98,0,0,55
Apr,1954,4.9,-3.9,0.5,129,14.9,49,16,525,0,4,93,43,0,67
May,1954,14.2,-0.1,7.1,46,19.5,2,84,339,1,14,6,92,46,54
Jun,1954,14.2,2.2,8.2,105,20.8,1,104,294,1,22,7,92,0,61
Jul,1954,21.3,4.7,13.0,76,23.7,0,248,156,3,29,1,128,51,50
Aug,1954,18.2,4.5,11.4,103,18.7,0,197,207,2,28,3,94,0,57
Sep,1954,14.4,1.9,8.2,48,12.5,1,107,296,1,20,4,58,11,60
Oct,1954,7.0,-2.9,2.0,53,7.0,30,24,497,0,7,17,27,0,65
Nov,1954,4.6,-2.2,1.2,101,2.2,44,22,504,0,9,25,13,0,75
Dec,1954,-1.2,-8.0,-4.6,95,2.4,164,5,697,0,2,68,0,0,73
Jan,1955,-2.7,-9.5,-6.1,74,3.0,209,3,749,0,1,57,0,0,71
Feb,1955,-2.9,-12.7,-7.8,146,6.8,228,2,717,0,0,141,0,0,59
Mar,1955,-1.7,-11.8,-6.8,122,11.6,227,3,770,0,0,121,0,0,58
Apr,1955,4.2,-4.9,-0.4,123,14.7,63,12,551,0,3,100,0,0,66
May,1955,10.1,-1.2,4.4,83,18.2,8,39,421,1,10,30,73,0,62
Jun,1955,17.9,2.7,10.3,106,22.0,0,161,231,1,23,2,112,6,53
Jul,1955,20.1,5.9,13.0,66,21.6,0,249,156,3,30,1,118,51,57
Aug,1955,23.1,2.7,12.9,4,22.4,0,247,159,4,24,0,121,117,42
Sep,1955,16.5,1.2,8.9,90,13.1,1,125,275,2,18,7,66,0,52
Oct,1955,8.1,0.0,4.1,190,6.8,14,43,434,0,15,24,27,0,72
Nov,1955,-3.5,-10.6,-7.0,248,2.7,217,2,751,0,1,223,0,0,70
Dec,1955,-3.5,-11.8,-7.7,283,2.4,249,2,792,0,0,257,0,0,72
Jan,1956,-2.5,-9.8,-6.2,137,3.0,209,3,749,0,1,107,0,0,69
Feb,1956,-3.4,-13.4,-8.4,125,6.6,243,2,735,0,0,121,0,0,58
Mar,1956,2.1,-7.9,-2.9,129,11.4,125,8,650,0,1,116,0,0,61
Apr,1956,9.2,-3.9,2.6,54,15.5,24,30,461,0,4,23,58,4,55
May,1956,14.8,0.8,7.8,98,20.4,1,102,316,2,17,8,94,0,56
Jun,1956,16.8,3.1,9.9,73,22.3,0,149,244,1,24,2,105,32,57
Jul,1956,23.3,5.6,14.4,42,23.7,0,292,115,6,30,0,138,96,48
Aug,1956,21.5,4.6,13.0,39,19.4,0,250,156,4,28,1,110,71,50
Sep,1956,18.0,1.4,9.7,39,13.1,1,149,249,3,18,2,71,32,49
Oct,1956,7.0,-0.6,3.2,95,6.4,20,34,462,0,13,19,25,0,73
Nov,1956,-0.8,-7.7,-4.2,43,3.3,157,4,667,0,2,32,0,0,71
Dec,1956,-1.0,-8.1,-4.5,175,2.1,163,5,695,0,2,124,0,0,65
Jan,1957,-9.6,-18.6,-14.1,102,3.2,438,0,992,0,0,101,0,0,60
Feb,1957,-1.3,-11.8,-6.5,247,6.7,199,3,683,0,0,229,0,0,57
Mar,1957,2.4,-7.6,-2.6,82,10.9,118,9,641,0,1,72,0,0,61
Apr,1957,7.7,-3.7,2.0,71,14.5,30,25,480,0,5,36,52,0,60
May,1957,16.1,2.0,9.1,101,18.0,1,135,277,3,21,4,99,0,56
Jun,1957,17.5,4.4,11.0,92,19.9,0,180,212,2,27,1,106,14,59
Jul,1957,21.8,4.2,13.0,18,23.8,0,249,150,3,28,0,131,113,48
Aug,1957,20.3,3.3,11.8,21,19.5,0,212,193,2,26,1,107,86,49
Sep,1957,19.1,1.2,10.2,18,12.9,1,162,236,3,18,1,75,58,46
Oct,1957,4.7,-1.0,1.9,131,5.8,32,23,502,0,12,45,21,0,79
Nov,1957,1.1,-7.1,-3.0,40,2.7,126,6,630,0,2,26,0,0,67
Dec,1957,0.8,-6.4,-2.8,144,2.1,118,8,641,0,3,75,0,0,70
Jan,1958,-1.1,-7.0,-4.1,122,2.7,154,6,685,0,3,74,0,0,75
Feb,1958,1.9,-5.0,-1.6,155,6.0,86,11,544,0,3,81,0,0,72
Mar,1958,3.6,-7.1,-1.7,73,11.1,98,12,613,0,2,59,0,0,59
Apr,1958,6.8,-2.8,2.0,129,14.4,31,25,481,0,6,67,48,0,66
May,1958,19.3,2.6,10.9,33,20.3,0,189,221,6,22,1,115,82,50
Jun,1958,19.3,5.5,12.4,117,18.1,0,222,170,4,28,1,114,0,58
Jul,1958,23.6,6.0,14.8,49,21.8,0,300,107,7,30,0,139,90,49
Aug,1958,25.7,6.6,16.1,16,20.4,0,345,77,18,30,0,129,114,46
Sep,1958,16.5,2.0,9.2,69,12.4,1,135,264,2,20,4,66,0,55
Oct,1958,9.8,-2.0,3.9,84,7.6,15,41,439,0,9,11,33,0,60
Nov,1958,0.0,-6.9,-3.5,300,2.6,138,6,644,0,2,204,0,0,71
Dec,1958,-0.6,-7.1,-3.8,148,2.0,144,6,673,0,2,94,0,0,70
Jan,1959,-2.4,-9.4,-5.9,223,2.5,201,3,740,0,1,169,0,0,70
Feb,1959,-1.8,-11.4,-6.6,96,6.5,201,3,685,0,0,89,0,0,60
Mar,1959,3.3,-6.4,-1.5,79,11.0,93,12,607,0,2,62,0,0,63
Apr,1959,8.8,-3.5,2.7,104,15.1,24,30,461,0,5,43,56,0,57
May,1959,10.6,-1.4,4.6,144,18.5,7,40,417,1,9,49,76,0,60
Jun,1959,17.7,3.5,10.6,67,20.7,0,169,223,2,25,1,110,43,56
Jul,1959,23.9,4.3,14.1,5,25.1,0,282,124,5,28,0,143,139,44
Aug,1959,19.3,3.9,11.6,40,19.6,0,204,200,2,27,1,101,60,53
Sep,1959,12.7,3.0,7.8,175,11.3,2,99,306,1,22,18,51,0,68
Oct,1959,7.0,-0.8,3.1,144,5.9,20,33,464,0,12,29,26,0,73
Nov,1959,-1.6,-10.3,-5.9,251,2.6,196,3,718,0,1,214,0,0,64
Dec,1959,-1.3,-8.8,-5.0,79,2.1,176,4,711,0,1,59,0,0,73
Jan,1960,-5.3,-14.2,-9.7,74,2.9,305,1,860,0,0,70,0,0,62
Feb,1960,-1.2,-11.3,-6.3,115,6.4,193,3,675,0,0,106,0,0,59
Mar,1960,3.5,-8.3,-2.4,165,10.4,112,10,634,0,1,143,0,0,55
Apr,1960,7.5,-3.4,2.0,94,15.2,30,25,480,0,5,48,52,0,61
May,1960,11.2,0.2,5.7,110,18.1,4,57,381,1,15,25,76,0,64
Jun,1960,18.2,2.7,10.5,23,22.0,0,165,227,2,23,0,113,90,53
Jul,1960,26.6,5.3,16.0,4,25.9,0,341,76,14,30,0,159,155,41
Aug,1960,19.5,5.0,12.2,71,18.8,0,225,180,3,29,2,100,29,55
Sep,1960,17.9,0.9,9.4,36,13.6,1,140,259,2,17,2,71,36,48
Oct,1960,9.1,-1.2,4.0,64,6.6,15,42,437,0,11,8,31,0,64
Nov,1960,0.5,-5.6,-2.6,261,3.0,116,7,617,0,3,156,0,0,75
Dec,1960,-3.1,-9.5,-6.3,57,2.3,211,3,749,0,1,48,0,0,68
Jan,1961,-1.1,-8.6,-4.9,123,3.2,175,5,710,0,2,84,0,0,69
Feb,1961,2.1,-4.1,-1.0,246,6.3,76,13,528,0,5,111,0,0,75
Mar,1961,4.2,-5.2,-0.5,99,10.8,74,16,575,0,3,65,0,0,64
Apr,1961,5.9,-3.3,1.3,165,13.6,38,20,502,0,5,102,46,0,66
May,1961,12.9,1.0,6.9,175,17.6,2,81,343,1,17,23,84,0,61
Jun,1961,22.2,4.6,13.4,58,24.1,0,251,142,6,27,0,134,76,48
Jul,1961,24.2,6.1,15.1,37,22.9,0,316,97,9,30,0,142,106,48
Aug,1961,26.2,6.3,16.3,25,20.4,0,351,73,19,30,0,133,107,44
Sep,1961,13.2,-0.2,6.5,84,11.9,3,71,345,1,13,13,57,0,57
Oct,1961,6.5,-1.9,2.3,135,6.5,27,26,489,0,9,40,26,0,70
Nov,1961,-0.8,-8.7,-4.8,95,3.3,170,4,683,0,1,75,0,0,67
Dec,1961,-4.2,-11.2,-7.7,204,2.0,249,2,792,0,1,186,0,0,73
Jan,1962,-4.4,-13.8,-9.1,73,3.1,284,1,839,0,0,67,0,0,60
Feb,1962,-0.4,-8.6,-4.5,86,6.7,149,5,626,0,1,71,0,0,66
Mar,1962,1.6,-8.4,-3.4,125,11.2,138,7,666,0,1,116,0,0,60
Apr,1962,10.8,-2.7,4.1,83,15.1,15,45,419,1,7,19,63,0,54
May,1962,11.2,0.6,5.9,116,17.4,3,61,375,1,16,24,76,0,65
Jun,1962,18.5,2.0,10.3,30,22.5,0,159,233,1,21,1,116,86,50
Jul,1962,22.0,3.7,12.8,14,23.4,0,244,160,3,27,0,133,119,46
Aug,1962,20.3,4.6,12.5,34,19.0,0,232,174,3,28,1,104,70,53
Sep,1962,17.6,1.1,9.4,65,13.2,1,138,260,2,17,4,70,6,49
Oct,1962,7.7,0.2,4.0,90,6.6,15,42,436,0,15,12,26,0,74
Nov,1962,3.2,-2.6,0.3,187,2.7,57,17,531,0,8,60,12,0,78
Dec,1962,1.2,-4.6,-1.7,97,2.2,95,11,608,0,5,39,0,0,68
Jan,1963,-7.6,-15.8,-11.7,74,3.2,365,1,920,0,0,72,0,0,64
Feb,1963,4.2,-5.8,-0.8,140,6.6,74,14,523,0,3,60,0,0,62
Mar,1963,5.0,-5.5,-0.3,126,11.4,70,17,569,0,3,79,0,0,61
Apr,1963,7.7,-3.2,2.3,90,14.1,28,27,472,0,6,43,52,0,61
May,1963,13.8,-0.5,6.7,65,20.3,2,75,351,1,12,10,91,25,54
Jun,1963,17.0,4.4,10.7,145,19.3,0,172,220,2,27,3,103,0,60
Jul,1963,21.6,4.2,12.9,26,23.5,0,246,158,3,28,0,130,104,49
Aug,1963,23.0,5.3,14.2,30,20.7,0,285,120,7,29,0,117,88,48
Sep,1963,20.0,4.2,12.1,65,13.0,0,216,182,6,25,2,76,11,52
Oct,1963,10.4,0.6,5.5,77,6.6,8,64,388,1,17,4,32,0,67
Nov,1963,1.9,-3.9,-1.0,166,2.3,81,12,570,0,6,74,0,0,77
Dec,1963,-3.0,-9.5,-6.2,98,2.1,210,3,748,0,1,82,0,0,76
Jan,1964,-1.4,-7.7,-4.5,202,2.7,166,5,699,0,2,131,0,0,73
Feb,1964,1.3,-10.6,-4.6,50,7.0,153,5,630,0,1,42,0,0,53
Mar,1964,0.8,-8.6,-3.9,139,11.4,151,6,682,0,1,131,0,0,62
Apr,1964,6.1,-4.1,1.0,84,14.8,42,19,510,0,4,55,47,0,63
May,1964,11.9,-0.4,5.8,77,19.1,4,58,379,1,13,17,81,4,60
Jun,1964,16.6,3.5,10.0,75,19.3,0,152,240,1,25,2,103,27,59
Jul,1964,22.8,5.4,14.1,55,23.6,0,281,125,5,30,0,135,80,49
Aug,1964,18.0,3.7,10.9,57,19.4,0,180,223,1,27,2,94,38,56
Sep,1964,13.6,1.0,7.3,63,12.0,2,87,322,1,17,8,57,0,59
Oct,1964,8.9,-1.0,3.9,51,7.1,15,42,438,0,12,7,30,0,66
Nov,1964,0.6,-5.1,-2.3,197,2.6,109,8,608,0,4,112,0,0,77
Dec,1964,-5.2,-12.2,-8.7,344,2.0,276,1,824,0,0,324,0,0,72
Jan,1965,-0.8,-6.7,-3.8,112,2.7,146,6,675,0,3,65,0,0,75
Feb,1965,0.6,-8.8,-4.1,121,6.4,140,6,615,0,1,96,0,0,62
Mar,1965,1.0,-12.6,-5.8,19,12.7,202,3,740,0,0,19,0,0,47
Apr,1965,9.1,-2.9,3.1,166,14.3,21,34,447,1,6,58,57,0,58
May,1965,12.2,-1.3,5.5,82,18.5,4,53,389,1,10,21,84,1,56
Jun,1965,17.4,2.7,10.0,104,21.7,0,153,239,1,23,3,109,5,54
Jul,1965,23.1,5.4,14.2,17,23.5,0,286,121,6,30,0,137,120,48
Aug,1965,21.0,7.3,14.1,87,18.8,0,284,121,7,30,1,103,16,58
Sep,1965,10.8,-0.1,5.3,87,12.1,5,51,381,1,14,18,49,0,64
Oct,1965,10.8,0.1,5.5,18,7.3,8,63,390,1,15,1,33,16,65
Nov,1965,1.9,-4.5,-1.3,152,2.5,86,11,578,0,5,72,0,0,75
Dec,1965,-1.0,-7.8,-4.4,143,1.9,160,5,692,0,2,100,0,0,70
Jan,1966,-2.6,-9.2,-5.9,205,2.7,202,3,741,0,1,156,0,0,72
Feb,1966,0.4,-9.0,-4.3,88,6.5,144,5,620,0,1,71,0,0,62
Mar,1966,3.8,-7.5,-1.9,122,11.3,101,11,618,0,1,101,0,0,57
Apr,1966,7.6,-4.2,1.7,71,15.2,33,23,489,0,4,40,53,0,58
May,1966,15.9,0.1,8.0,73,19.8,1,107,309,2,14,5,101,28,51
Jun,1966,15.3,2.6,9.0,134,21.2,1,123,272,1,23,6,98,0,59
Jul,1966,22.4,5.2,13.8,40,23.9,0,273,132,4,30,0,133,93,49
Aug,1966,21.9,4.5,13.2,53,20.2,0,256,151,4,28,1,113,59,49
Sep,1966,20.5,4.1,12.3,11,12.9,0,222,176,7,25,0,78,67,51
Oct,1966,8.3,-1.3,3.5,65,6.2,17,37,450,0,11,11,29,0,67
Nov,1966,1.2,-4.9,-1.8,242,2.2,99,9,595,0,4,128,0,0,76
Dec,1966,-0.8,-6.1,-3.4,145,1.9,133,7,660,0,3,86,0,0,72
Jan,1967,0.0,-5.8,-2.9,223,2.8,126,8,650,0,4,110,0,0,76
Feb,1967,2.5,-6.9,-2.2,96,6.5,98,10,562,0,2,58,0,0,63
Mar,1967,1.3,-7.3,-3.0,142,9.9,127,8,653,0,2,129,0,0,66
Apr,1967,5.6,-5.2,0.2,59,14.3,54,15,534,0,3,45,46,0,61
May,1967,12.6,0.1,6.3,56,18.6,3,69,362,1,14,10,83,27,60
Jun,1967,18.6,3.7,11.2,93,20.2,0,186,206,2,26,1,114,21,54
Jul,1967,24.7,4.9,14.8,11,25.6,0,301,106,8,29,0,147,136,44
Aug,1967,27.1,5.4,16.3,2,21.7,0,350,73,19,29,0,138,136,40
Sep,1967,22.6,4.1,13.4,13,14.0,0,253,149,10,25,0,85,72,46
Oct,1967,8.2,0.4,4.3,182,5.6,13,47,425,0,16,19,27,0,73
Nov,1967,1.6,-5.5,-1.9,74,2.9,101,9,597,0,4,40,0,0,72
Dec,1967,-3.0,-9.7,-6.3,109,2.0,213,3,751,0,1,92,0,0,78
Jan,1968,-2.5,-9.8,-6.1,142,2.5,209,3,749,0,1,110,0,0,69
Feb,1968,3.2,-6.8,-1.8,127,7.0,91,11,551,0,2,70,0,0,62
Mar,1968,6.6,-4.4,1.1,90,11.7,49,26,526,0,4,37,37,0,60
Apr,1968,6.5,-4.6,1.0,72,14.8,42,18,510,0,3,48,49,0,60
May,1968,12.3,-0.5,5.9,97,18.8,3,61,375,1,12,20,83,0,58
Jun,1968,16.7,3.4,10.1,82,19.0,0,153,239,1,25,2,103,21,58
Jul,1968,23.7,4.9,14.3,33,24.6,0,287,120,6,29,0,141,108,46
Aug,1968,18.9,5.4,12.1,81,18.4,0,222,183,3,29,2,96,15,58
Sep,1968,15.2,3.2,9.2,153,12.0,1,134,265,2,23,10,59,0,62
Oct,1968,6.4,-1.2,2.6,136,5.6,24,29,479,0,11,35,25,0,73
Nov,1968,0.8,-5.0,-2.1,127,2.6,105,8,603,0,4,70,0,0,76
Dec,1968,-5.3,-12.7,-9.0,197,1.9,282,1,833,0,0,187,0,0,71
Jan,1969,-8.2,-15.5,-11.8,285,2.1,369,1,924,0,0,276,0,0,68
Feb,1969,-0.8,-10.9,-5.9,83,6.8,183,3,664,0,0,75,0,0,59
Mar,1969,4.0,-8.7,-2.4,62,11.6,112,10,633,0,1,53,0,0,53
Apr,1969,9.1,-2.0,3.6,127,14.7,18,39,434,1,8,37,56,0,62
May,1969,15.8,1.1,8.4,90,21.3,1,118,297,2,18,5,98,8,54
Jun,1969,17.9,4.7,11.3,190,20.5,0,189,202,2,27,2,108,0,59
Jul,1969,21.3,3.7,12.5,21,24.6,0,232,172,2,27,0,129,108,48
Aug,1969,23.6,3.7,13.6,0,21.7,0,269,137,5,27,0,123,122,43
Sep,1969,17.0,3.1,10.0,103,11.0,1,158,240,3,23,5,66,0,56
Oct,1969,5.7,-2.3,1.7,58,6.8,33,22,507,0,8,21,24,0,71
Nov,1969,2.3,-4.8,-1.2,37,3.0,86,11,577,0,4,17,0,0,72
Dec,1969,-2.6,-7.7,-5.2,115,2.0,180,4,715,0,2,87,0,0,68
Jan,1970,-4.1,-11.3,-7.7,232,2.6,248,2,796,0,1,201,0,0,69
Feb,1970,1.0,-7.1,-3.0,108,7.0,115,8,585,0,2,75,0,0,67
Mar,1970,2.9,-8.2,-2.6,73,10.9,119,9,642,0,1,65,0,0,57
Apr,1970,4.1,-4.1,0.0,97,14.9,57,14,540,0,4,76,0,0,69
May,1970,14.6,0.2,7.4,60,20.3,2,91,329,2,15,6,94,33,54
Jun,1970,19.9,5.6,12.8,78,20.7,0,232,155,5,28,0,118,40,56
Jul,1970,23.5,7.0,15.2,37,23.4,0,318,95,9,31,0,136,99,51
Aug,1970,24.7,4.8,14.8,21,22.0,0,301,108,9,29,0,127,106,43
Sep,1970,12.8,0.0,6.4,81,12.6,3,68,349,1,14,13,55,0,58
Oct,1970,6.5,-2.8,1.9,69,6.9,32,23,502,0,7,24,27,0,66
Nov,1970,0.8,-6.5,-2.9,136,3.0,123,7,626,0,3,86,0,0,70
Dec,1970,-2.9,-10.5,-6.7,190,2.1,223,3,763,0,1,165,0,0,78
Jan,1971,-2.7,-9.9,-6.3,243,1.9,213,3,754,0,1,192,0,0,70
Feb,1971,0.6,-8.1,-3.8,92,6.2,132,6,605,0,1,70,0,0,65
Mar,1971,1.8,-7.5,-2.9,134,11.2,125,8,649,0,1,120,0,0,63
Apr,1971,8.2,-3.3,2.4,119,15.4,26,28,467,0,5,53,54,0,60
May,1971,14.5,0.8,7.6,87,19.0,1,97,322,2,17,8,93,6,56
Jun,1971,15.0,3.1,9.1,110,21.1,1,126,268,1,24,5,95,0,62
Jul,1971,22.0,4.7,13.3,39,24.2,0,260,143,3,29,0,132,92,49
Aug,1971,25.8,6.8,16.3,43,21.3,0,350,73,19,30,0,129,87,46
Sep,1971,13.5,0.3,6.9,38,12.5,3,78,334,1,15,5,57,19,57
Oct,1971,6.4,-3.1,1.7,89,7.2,34,22,508,0,7,33,27,0,66
Nov,1971,1.2,-4.8,-1.8,129,2.9,98,9,594,0,4,68,0,0,76
Dec,1971,-3.9,-12.6,-8.2,202,2.2,263,2,809,0,0,187,0,0,68
Jan,1972,-4.9,-14.2,-9.5,224,2.5,298,1,853,0,0,209,0,0,61
Feb,1972,0.0,-8.2,-4.1,183,5.6,140,6,615,0,1,145,0,0,66
Mar,1972,5.9,-4.2,0.8,87,10.2,53,24,535,0,5,40,35,0,63
Apr,1972,5.5,-4.7,0.4,102,15.4,51,15,528,0,3,75,46,0,62
May,1972,14.1,0.9,7.5,58,19.0,1,95,325,2,17,6,90,32,58
Jun,1972,16.9,4.3,10.6,123,20.4,0,169,223,2,27,2,103,0,60
Jul,1972,20.1,4.4,12.2,57,23.5,0,225,179,2,29,1,121,64,52
Aug,1972,24.0,6.3,15.2,26,19.6,0,316,99,11,30,0,121,95,48
Sep,1972,12.9,0.3,6.6,59,12.4,3,73,342,1,15,9,55,0,59
Oct,1972,6.6,-2.6,2.0,82,7.3,30,24,496,0,8,26,27,0,67
Nov,1972,1.4,-4.9,-1.7,46,2.5,97,9,592,0,4,24,0,0,75
Dec,1972,-4.5,-12.5,-8.5,189,1.8,271,2,818,0,0,177,0,0,63
Jan,1973,-4.2,-13.0,-8.6,121,2.8,269,2,825,0,0,109,0,0,63
Feb,1973,0.8,-9.7,-4.5,47,6.8,148,5,625,0,1,39,0,0,58
Mar,1973,5.0,-5.7,-0.3,53,10.4,71,17,570,0,3,34,0,0,60
Apr,1973,8.3,-4.6,1.9,43,14.9,32,24,484,0,3,23,56,12,55
May,1973,14.8,-0.4,7.2,54,21.8,2,88,334,2,13,6,96,42,52
Jun,1973,17.5,3.1,10.3,49,20.6,0,160,232,1,24,1,109,60,55
Jul,1973,24.6,4.9,14.7,3,24.6,0,299,108,7,29,0,147,144,44
Aug,1973,24.3,5.3,14.8,21,20.6,0,302,107,10,29,0,124,103,45
Sep,1973,16.8,2.5,9.7,60,12.5,1,148,251,3,21,3,66,6,55
Oct,1973,7.8,-0.7,3.6,65,6.7,17,38,449,0,13,11,27,0,71
Nov,1973,-1.9,-5.9,-3.9,335,2.3,148,5,656,0,3,240,0,0,83
Dec,1973,-0.9,-6.0,-3.5,180,2.0,135,7,662,0,3,108,0,0,65
Jan,1974,-4.3,-11.3,-7.8,330,2.4,251,2,800,0,1,288,0,0,70
Feb,1974,1.0,-6.1,-2.6,140,6.4,105,9,571,0,3,89,0,0,72
Mar,1974,2.9,-6.3,-1.7,166,10.9,97,12,613,0,2,134,0,0,64
Apr,1974,7.8,-2.1,2.9,111,13.8,23,32,454,0,8,43,51,0,65
May,1974,10.3,-0.6,4.8,54,18.5,6,44,408,1,12,17,73,19,64
Jun,1974,21.0,4.8,12.9,64,21.8,0,237,151,5,27,0,126,63,51
Jul,1974,21.7,5.5,13.6,57,23.0,0,268,136,4,30,1,129,71,51
Aug,1974,21.3,5.0,13.2,31,19.5,0,255,151,4,29,1,109,78,51
Sep,1974,18.1,0.9,9.5,33,14.2,1,142,256,2,17,2,72,39,48
Oct,1974,11.7,-2.8,4.5,4,7.7,12,49,421,0,7,0,37,34,52
Nov,1974,1.5,-3.9,-1.2,205,3.4,85,11,575,0,6,95,0,0,79
Dec,1974,-0.3,-6.5,-3.4,139,2.2,134,7,661,0,3,82,0,0,79
Jan,1975,-3.4,-11.2,-7.3,156,2.8,239,2,785,0,1,133,0,0,67
Feb,1975,-2.8,-12.3,-7.5,206,6.0,223,2,711,0,0,197,0,0,60
Mar,1975,0.5,-8.2,-3.8,123,10.6,149,6,678,0,1,116,0,0,65
Apr,1975,5.0,-5.5,-0.2,70,14.7,61,13,547,0,2,56,0,0,61
May,1975,12.3,-0.8,5.7,52,18.7,4,58,381,1,11,12,83,31,57
Jun,1975,15.2,2.9,9.0,67,19.5,1,125,270,1,24,3,96,29,61
Jul,1975,24.4,7.8,16.1,43,23.1,0,346,72,15,31,0,140,97,51
Aug,1975,18.2,4.8,11.5,82,18.5,0,201,203,2,28,3,94,12,58
Sep,1975,17.8,1.0,9.4,27,15.4,1,141,258,2,17,2,71,44,49
Oct,1975,6.3,-0.1,3.1,165,6.3,20,33,464,0,15,33,23,0,78
Nov,1975,0.8,-7.1,-3.1,110,3.5,129,6,633,0,2,72,0,0,68
Dec,1975,-0.5,-7.5,-4.0,169,2.2,149,6,679,0,2,111,0,0,74
Jan,1976,-3.4,-11.2,-7.3,156,2.8,239,2,785,0,1,133,0,0,67
Feb,1976,-2.8,-12.3,-7.5,206,6.0,223,2,711,0,0,197,0,0,60
Mar,1976,0.5,-8.2,-3.8,123,10.6,149,6,678,0,1,116,0,0,65
Apr,1976,5.0,-5.5,-0.2,70,14.7,61,13,547,0,2,56,0,0,61
May,1976,12.3,-0.8,5.7,52,18.7,4,58,381,1,11,12,83,31,57
Jun,1976,15.2,2.9,9.0,67,19.5,1,125,270,1,24,3,96,29,61
Jul,1976,24.4,7.8,16.1,43,23.1,0,346,72,15,31,0,140,97,51
Aug,1976,18.2,4.8,11.5,82,18.5,0,201,203,2,28,3,94,12,58
Sep,1976,17.8,1.0,9.4,27,15.4,1,141,258,2,17,2,71,44,49
Oct,1976,6.3,-0.1,3.1,165,6.3,20,33,464,0,15,33,23,0,78
Nov,1976,0.8,-7.1,-3.1,110,3.5,129,6,633,0,2,72,0,0,68
Dec,1976,-0.5,-7.5,-4.0,169,2.2,149,6,679,0,2,111,0,0,74
Jan,1977,-4.1,-11.3,-7.7,38,3.1,248,2,797,0,1,33,0,0,69
Feb,1977,2.6,-6.6,-2.0,51,7.0,95,10,556,0,2,30,0,0,64
Mar,1977,2.6,-6.5,-1.9,94,10.4,102,11,620,0,2,77,0,0,65
