Month,Year,Max Temp,Min Temp,Ave Temp,Precipitation,Radiation,DDays < 0°C,DDays > 5°C,DDays < 18°C,DDays > 18°C,Frost Free Days,Snowfall,Evaporation,Moisture Deficit,Relative Humidity
Jan,1951,-4.4,-10.3,-7.3,321,4.6,239,0,785,0,1,273,0,0,74
Feb,1951,-2.4,-9.7,-6.0,257,11.8,186,0,668,0,1,234,0,0,69
Mar,1951,-3.1,-10.3,-6.7,133,10.6,226,0,768,0,1,132,0,0,69
Apr,1951,6.9,-4.1,1.4,25,41.0,37,11,497,0,4,15,49,24,61
May,1951,9.4,-0.2,4.6,66,-12.5,7,40,417,0,13,23,67,1,68
Jun,1951,15.6,3.5,9.6,15,20.0,0,139,254,0,25,0,96,81,61
Jul,1951,17.9,6.8,12.4,28,27.7,0,229,176,2,30,0,100,73,65
Aug,1951,16.0,5.6,10.8,21,17.7,0,179,224,1,29,1,79,57,67
Sep,1951,14.8,4.8,9.8,101,8.9,1,150,248,3,26,5,53,0,68
Oct,1951,5.1,-1.3,1.9,148,0.9,31,24,500,0,11,50,21,0,77
Nov,1951,1.1,-6.1,-2.5,225,-0.4,114,0,614,1,3,132,0,0,71
Dec,1951,-5.6,-11.3,-8.5,166,5.8,269,0,817,0,1,155,0,0,75
Jan,1952,-5.1,-11.1,-8.1,196,1.6,257,0,808,0,1,173,0,0,74
Feb,1952,-1.3,-8.0,-4.7,179,12.3,154,0,631,0,1,150,0,0,72
Mar,1952,-0.8,-7.3,-4.0,74,13.3,154,0,685,0,2,70,0,0,73
Apr,1952,5.3,-3.3,1.0,96,-0.3,42,8,509,0,6,63,42,0,68
May,1952,9.7,-0.3,4.7,66,0.5,7,42,413,0,13,22,69,3,66
Jun,1952,11.5,1.9,6.7,96,-2.0,2,72,339,0,21,14,77,0,68
Jul,1952,17.1,5.8,11.4,32,33.4,0,199,204,1,30,1,99,67,64
Aug,1952,16.4,6.5,11.4,46,16.7,0,199,205,2,30,1,78,33,68
Sep,1952,15.2,5.0,10.1,62,10.9,1,159,238,3,26,3,54,0,67
Oct,1952,10.8,0.8,5.8,45,10.4,7,68,379,0,17,2,31,0,67
Nov,1952,1.3,-7.1,-2.9,101,5.5,124,0,627,1,2,64,0,0,67
Dec,1952,-0.1,-6.2,-3.2,213,0.7,127,0,653,0,3,120,0,0,75
Jan,1953,-0.3,-6.5,-3.4,403,-0.4,137,0,665,0,3,218,0,0,74
Feb,1953,-0.6,-7.0,-3.8,108,11.1,132,0,606,0,2,83,0,0,73
Mar,1953,0.8,-5.6,-2.4,164,6.6,112,0,634,0,3,142,0,0,74
Apr,1953,3.4,-3.8,-0.2,77,5.7,61,0,546,0,5,62,0,0,72
May,1953,8.8,-1.1,3.8,48,9.5,10,32,439,0,10,20,66,18,66
Jun,1953,10.6,2.2,6.4,56,-12.0,2,66,348,0,22,9,71,15,72
Jul,1953,15.8,5.6,10.7,48,24.7,0,174,228,0,30,2,91,43,67
Aug,1953,15.0,6.4,10.7,86,-13.3,0,175,228,1,30,3,71,0,72
Sep,1953,13.9,4.2,9.1,157,2.9,1,130,269,2,25,11,51,0,69
Oct,1953,8.1,0.5,4.3,162,-3.1,13,47,425,0,16,17,25,0,74
Nov,1953,4.1,-2.8,0.6,271,-3.4,52,4,522,1,8,80,12,0,74
Dec,1953,0.6,-5.0,-2.2,207,1.7,105,0,623,0,4,95,0,0,75
Jan,1954,-6.7,-12.6,-9.7,254,3.6,302,0,857,0,0,238,0,0,74
Feb,1954,0.2,-5.8,-2.8,301,8.8,111,0,579,0,3,201,0,0,75
Mar,1954,-0.8,-9.5,-5.2,109,26.2,184,0,720,0,1,106,0,0,64
Apr,1954,0.6,-5.8,-2.6,150,12.7,112,0,617,0,2,141,0,0,74
May,1954,9.9,-0.8,4.6,37,5.5,7,40,417,0,11,13,70,33,64
Jun,1954,10.6,1.3,5.9,98,-12.0,3,58,363,0,18,20,73,0,69
Jul,1954,13.4,4.0,8.7,51,17.0,0,115,289,0,28,4,81,30,69
Aug,1954,11.9,5.6,8.8,147,-7.3,0,117,288,0,29,11,57,0,79
Sep,1954,10.7,4.8,7.7,138,-6.1,2,97,309,1,26,14,38,0,80
Oct,1954,5.4,-1.4,2.0,147,3.9,30,24,498,0,11,49,21,0,75
Nov,1954,4.8,-1.9,1.4,317,-5.4,41,11,497,1,10,73,12,0,75
Dec,1954,-0.3,-6.2,-3.3,219,1.7,130,0,656,0,3,126,0,0,77
Jan,1955,-2.4,-8.3,-5.3,111,3.7,188,0,724,0,2,80,0,0,75
Feb,1955,-3.2,-10.1,-6.6,142,10.9,202,0,686,0,1,133,0,0,71
Mar,1955,-3.9,-10.6,-7.3,134,16.6,239,0,785,0,0,133,0,0,71
Apr,1955,1.4,-6.2,-2.4,121,16.2,107,0,611,0,2,113,0,0,70
May,1955,5.6,-2.6,1.5,104,-4.5,31,15,510,0,6,68,53,0,70
Jun,1955,11.5,1.8,6.7,62,0.0,2,71,340,0,20,9,77,14,68
Jul,1955,13.0,4.7,8.8,89,-1.0,0,119,285,0,29,6,77,0,73
Aug,1955,15.1,4.5,9.8,49,19.6,0,146,256,0,28,3,76,27,66
Sep,1955,12.1,3.6,7.8,95,17.4,2,98,306,1,24,10,46,0,72
Oct,1955,6.7,-0.9,2.9,274,0.9,22,31,471,0,12,62,24,0,73
Nov,1955,-3.6,-10.9,-7.2,311,6.6,219,0,757,1,1,282,0,0,69
Dec,1955,-5.6,-11.4,-8.5,269,5.5,271,0,819,0,1,251,0,0,76
Jan,1956,-3.9,-9.6,-6.8,183,2.6,225,0,768,0,1,150,0,0,75
Feb,1956,-5.3,-11.7,-8.5,200,2.6,245,0,739,0,0,195,0,0,72
Mar,1956,-1.1,-7.7,-4.4,220,11.7,163,0,695,0,1,211,0,0,72
Apr,1956,5.7,-4.5,0.6,43,26.2,48,6,522,0,4,31,45,2,62
May,1956,11.9,-0.7,5.6,13,33.3,4,55,385,0,12,3,80,67,58
Jun,1956,11.3,2.5,6.9,160,-14.0,2,75,334,0,22,21,74,0,70
Jul,1956,17.8,5.9,11.8,20,40.8,0,211,192,2,30,0,102,82,63
Aug,1956,16.1,6.5,11.3,109,13.7,0,193,210,2,30,4,77,0,69
Sep,1956,12.5,4.0,8.3,161,16.1,1,109,293,2,25,14,47,0,72
Oct,1956,3.7,-2.2,0.8,312,1.9,46,17,536,0,9,157,19,0,78
Nov,1956,0.6,-6.2,-2.8,89,1.6,121,0,624,1,3,55,0,0,72
Dec,1956,-1.1,-7.2,-4.2,275,2.7,153,0,684,0,2,184,0,0,75
Jan,1957,-8.0,-15.0,-11.5,87,11.4,359,0,913,0,0,84,0,0,69
Feb,1957,-3.4,-11.1,-7.3,210,17.8,217,0,703,0,0,200,0,0,67
Mar,1957,0.1,-6.3,-3.1,117,16.8,131,0,657,0,2,107,0,0,73
Apr,1957,4.9,-3.0,1.0,85,1.7,43,8,512,0,6,56,40,0,71
May,1957,11.3,0.9,6.1,62,24.7,3,65,368,0,17,12,74,13,66
Jun,1957,13.1,3.6,8.4,82,-14.0,1,107,290,0,25,5,81,0,69
Jul,1957,12.8,4.8,8.8,98,-8.0,0,118,286,0,29,7,75,0,74
Aug,1957,13.0,4.7,8.9,87,-7.3,0,120,285,0,28,6,66,0,72
Sep,1957,15.3,5.0,10.2,90,11.9,1,162,236,3,26,4,55,0,67
Oct,1957,4.9,-2.2,1.3,114,10.2,38,20,519,0,8,48,21,0,74
Nov,1957,1.4,-6.3,-2.4,94,1.6,113,0,613,1,3,55,0,0,69
Dec,1957,0.9,-5.3,-2.2,279,-2.3,105,1,623,0,4,127,0,0,74
Jan,1958,0.3,-4.8,-2.3,241,-0.4,111,0,630,0,5,103,0,0,79
Feb,1958,0.2,-4.5,-2.1,191,1.6,97,0,560,0,4,113,0,0,80
Mar,1958,0.2,-7.4,-3.6,91,15.6,143,0,672,0,2,85,0,0,69
Apr,1958,3.8,-4.0,-0.1,109,13.7,59,1,543,0,4,86,0,0,70
May,1958,13.6,0.9,7.3,9,37.5,2,88,333,0,17,1,86,78,59
Jun,1958,16.4,5.9,11.1,44,-5.0,0,185,206,2,28,1,95,51,66
Jul,1958,20.1,7.7,13.9,8,37.1,0,276,129,5,31,0,111,103,62
Aug,1958,17.4,6.9,12.2,77,11.7,0,223,182,3,30,2,83,5,67
Sep,1958,11.6,3.7,7.7,136,-12.1,2,95,310,1,24,14,44,0,74
Oct,1958,7.9,-0.5,3.7,164,4.9,16,39,445,0,13,25,26,0,71
Nov,1958,0.2,-7.4,-3.6,238,3.6,141,0,647,1,2,165,0,0,69
Dec,1958,0.6,-5.0,-2.2,234,-1.3,105,0,622,0,4,106,0,0,75
Jan,1959,-2.5,-8.5,-5.5,240,3.6,191,0,729,0,2,176,0,0,74
Feb,1959,-3.0,-9.4,-6.2,139,7.6,191,0,673,0,1,128,0,0,73
Mar,1959,0.4,-5.6,-2.6,171,1.6,119,0,642,0,3,151,0,0,75
Apr,1959,4.6,-4.1,0.3,164,22.1,53,3,532,0,4,123,41,0,68
May,1959,7.6,-1.7,3.0,57,4.5,16,24,467,0,9,30,61,4,67
Jun,1959,12.5,2.7,7.6,109,-11.0,1,89,313,0,23,10,80,0,68
Jul,1959,17.1,5.5,11.3,27,38.5,0,194,208,1,30,1,99,72,63
Aug,1959,12.8,4.7,8.7,73,-7.3,0,116,289,0,28,6,65,0,73
Sep,1959,10.0,3.7,6.9,170,-12.1,3,78,335,0,24,23,38,0,79
Oct,1959,6.0,-0.9,2.5,122,6.9,25,28,482,0,12,32,22,0,75
Nov,1959,0.3,-7.6,-3.6,173,5.9,142,0,649,1,2,121,0,0,68
Dec,1959,0.5,-6.0,-2.7,183,0.7,117,0,640,0,3,94,0,0,77
Jan,1960,-3.5,-9.7,-6.6,136,3.6,220,0,762,0,1,110,0,0,73
Feb,1960,-1.3,-8.1,-4.7,147,14.6,154,0,632,0,1,123,0,0,71
Mar,1960,0.8,-6.6,-2.9,161,9.6,126,0,651,0,2,145,0,0,70
Apr,1960,4.8,-3.2,0.8,140,8.7,45,6,516,0,6,96,40,0,70
May,1960,6.9,-0.9,3.0,117,-19.5,16,24,466,0,11,61,56,0,73
Jun,1960,12.8,2.7,7.7,68,4.0,1,93,308,0,23,6,82,14,67
Jul,1960,18.9,6.2,12.6,0,39.8,0,236,168,2,30,0,108,108,61
Aug,1960,14.4,6.0,10.2,133,-5.3,0,158,244,0,30,6,69,0,73
Sep,1960,13.0,3.5,8.3,97,21.0,1,109,293,2,24,9,49,0,69
Oct,1960,7.2,0.5,3.9,228,-4.1,15,41,439,0,16,31,23,0,77
Nov,1960,1.1,-6.1,-2.5,171,1.6,115,0,616,1,3,102,0,0,71
Dec,1960,-0.8,-7.6,-4.2,165,4.7,153,0,684,0,2,111,0,0,73
Jan,1961,0.9,-5.9,-2.5,269,5.8,116,0,637,0,4,121,0,0,72
Feb,1961,-0.3,-5.2,-2.8,343,6.7,110,0,577,0,3,228,0,0,80
Mar,1961,1.0,-5.9,-2.4,160,2.6,114,0,636,0,3,139,0,0,72
Apr,1961,3.3,-3.0,0.1,81,9.7,55,3,536,0,6,62,35,0,76
May,1961,9.4,0.0,4.7,78,6.5,7,42,412,0,14,25,67,0,68
Jun,1961,16.8,3.9,10.4,34,27.6,0,162,230,1,26,1,102,68,60
Jul,1961,18.2,6.6,12.4,35,26.1,0,229,175,2,30,1,103,68,64
Aug,1961,17.7,7.3,12.5,119,23.5,0,233,173,3,30,3,83,0,67
Sep,1961,10.4,2.3,6.3,117,6.9,3,68,350,0,21,18,42,0,72
Oct,1961,5.3,-2.4,1.5,211,2.9,36,21,514,0,8,85,22,0,72
Nov,1961,-0.4,-8.1,-4.2,217,6.3,157,0,667,1,2,162,0,0,68
Dec,1961,-2.6,-9.0,-5.8,248,1.7,198,0,734,0,1,201,0,0,72
Jan,1962,-1.2,-8.1,-4.6,137,2.6,169,0,703,0,2,90,0,0,71
Feb,1962,-0.3,-6.8,-3.6,78,12.9,127,0,600,0,2,58,0,0,73
Mar,1962,-1.1,-8.7,-4.9,106,17.8,177,0,711,0,1,103,0,0,68
Apr,1962,4.7,-2.2,1.2,155,-8.3,39,7,504,0,8,98,38,0,75
May,1962,6.3,-1.3,2.5,58,-4.5,20,21,481,0,10,33,54,0,73
Jun,1962,13.3,2.2,7.7,56,25.9,1,93,309,0,22,5,86,30,64
Jul,1962,15.4,5.1,10.2,39,24.1,0,160,241,0,29,2,90,51,67
Aug,1962,13.1,5.5,9.3,193,-18.3,0,133,270,0,29,12,64,0,75
Sep,1962,13.4,4.0,8.7,127,16.9,1,120,280,2,25,10,50,0,69
Oct,1962,7.7,0.6,4.2,181,-7.1,14,45,430,0,17,21,24,0,76
Nov,1962,3.5,-3.7,-0.1,313,-1.4,64,1,543,1,6,112,0,0,73
Dec,1962,1.8,-4.3,-1.3,258,1.7,86,0,594,0,5,91,0,0,72
Jan,1963,-3.9,-10.8,-7.3,33,12.9,239,0,785,0,1,28,0,0,71
Feb,1963,2.8,-4.4,-0.8,274,8.6,73,0,522,0,4,116,0,0,72
Mar,1963,0.8,-6.0,-2.6,121,18.5,117,0,640,0,3,107,0,0,72
Apr,1963,3.3,-3.1,0.1,99,9.7,55,3,536,0,6,75,35,0,76
May,1963,10.2,-0.9,4.7,49,32.4,7,42,414,0,11,16,72,23,63
Jun,1963,12.5,3.3,7.9,54,10.0,1,97,303,0,25,4,79,25,69
Jul,1963,13.8,5.6,9.7,97,8.0,0,144,258,0,30,5,79,0,73
Aug,1963,15.9,7.2,11.5,57,19.7,0,202,202,2,30,2,74,17,72
Sep,1963,15.0,6.5,10.8,55,7.9,0,179,218,4,28,2,51,0,72
Oct,1963,6.9,1.0,4.0,304,-6.1,15,42,437,0,18,40,22,0,80
Nov,1963,1.6,-5.0,-1.7,287,0.6,96,0,591,1,4,147,0,0,74
Dec,1963,0.2,-6.0,-2.9,289,3.5,121,0,644,0,3,154,0,0,76
Jan,1964,-1.7,-6.6,-4.1,319,0.6,155,0,686,0,3,195,0,0,79
Feb,1964,-0.2,-7.5,-3.9,123,11.7,134,0,608,0,2,95,0,0,70
Mar,1964,-0.9,-7.3,-4.1,155,4.6,156,0,687,0,2,147,0,0,73
Apr,1964,2.5,-4.1,-0.8,107,9.7,72,0,564,0,4,91,0,0,74
May,1964,7.8,-1.5,3.1,77,2.5,15,25,461,0,9,39,61,0,67
Jun,1964,11.4,2.9,7.2,103,-6.0,1,81,325,0,24,12,73,0,72
Jul,1964,14.3,5.7,10.0,88,-4.0,0,154,248,0,30,4,82,0,72
Aug,1964,13.4,5.5,9.4,123,-8.3,0,136,267,0,29,7,65,0,74
Sep,1964,10.4,3.7,7.1,212,-0.1,2,82,329,0,24,27,39,0,77
Oct,1964,8.7,-0.3,4.2,127,3.9,13,45,430,0,14,15,27,0,69
Nov,1964,-0.3,-7.4,-3.9,211,4.3,147,0,655,1,2,151,0,0,71
Dec,1964,-5.7,-12.3,-9.0,207,2.7,282,0,832,0,0,196,0,0,74
Jan,1965,-2.8,-8.6,-5.7,224,2.6,198,0,736,0,2,168,0,0,75
Feb,1965,-1.4,-8.1,-4.7,250,6.6,155,0,633,0,1,211,0,0,72
Mar,1965,0.8,-8.5,-3.9,51,37.8,150,0,680,0,1,48,0,0,63
Apr,1965,3.9,-3.1,0.4,115,13.7,51,3,528,0,6,85,37,0,74
May,1965,7.7,-1.5,3.1,58,23.6,15,25,461,0,9,30,61,3,68
Jun,1965,14.5,2.4,8.5,24,47.7,1,110,287,0,22,1,92,69,61
Jul,1965,17.1,6.5,11.8,37,29.4,0,211,193,2,30,1,97,60,66
Aug,1965,14.7,6.5,10.6,104,-0.3,0,172,231,1,30,4,69,0,73
Sep,1965,11.1,2.5,6.8,27,27.8,3,77,336,0,21,4,44,17,71
Oct,1965,8.2,1.6,4.9,301,-5.1,10,54,407,0,20,23,24,0,77
Nov,1965,1.5,-4.4,-1.4,220,-0.4,90,0,583,1,5,107,0,0,77
Dec,1965,-2.0,-7.8,-4.9,271,-1.3,172,0,706,0,2,200,0,0,71
Jan,1966,-3.7,-10.1,-6.9,233,1.6,228,0,772,0,1,193,0,0,72
Feb,1966,-1.2,-7.3,-4.3,112,7.6,144,0,619,0,2,90,0,0,74
Mar,1966,1.9,-6.0,-2.1,152,3.6,105,0,624,0,3,128,0,0,69
Apr,1966,4.3,-3.7,0.3,78,26.0,52,3,531,0,5,59,39,0,70
May,1966,10.0,-0.7,4.6,65,8.5,7,41,415,0,11,22,71,6,64
Jun,1966,11.2,2.3,6.8,125,-5.0,2,73,337,0,22,18,74,0,70
Jul,1966,14.1,5.8,9.9,77,22.0,0,151,251,0,30,3,80,3,73
Aug,1966,15.3,6.2,10.7,47,17.7,0,176,227,1,30,2,73,26,70
Sep,1966,13.5,6.0,9.7,103,0.9,1,149,249,3,27,6,46,0,75
Oct,1966,6.3,-0.3,3.0,203,-0.1,21,32,466,0,14,42,22,0,77
Nov,1966,1.8,-4.6,-1.4,241,2.6,90,0,583,1,5,117,0,0,75
Dec,1966,0.0,-5.3,-2.6,332,-2.3,115,0,636,0,4,167,0,0,75
Jan,1967,-1.0,-6.3,-3.7,335,1.6,144,0,673,0,3,190,0,0,78
Feb,1967,0.7,-6.3,-2.8,195,3.6,110,0,578,0,2,130,0,0,71
Mar,1967,-1.0,-7.6,-4.3,193,-2.4,161,0,693,0,1,184,0,0,73
Apr,1967,2.7,-5.1,-1.2,44,27.9,80,0,576,0,3,39,0,0,69
May,1967,8.2,-0.5,3.9,38,15.5,10,32,438,0,12,16,62,24,70
Jun,1967,16.2,4.5,10.3,29,53.2,0,161,231,1,27,1,97,68,63
Jul,1967,16.0,6.2,11.1,30,38.1,0,187,215,1,30,1,91,61,68
Aug,1967,20.0,7.7,13.8,14,43.7,0,274,132,6,30,0,94,81,62
Sep,1967,15.1,5.6,10.4,125,16.4,1,167,230,3,27,6,53,0,69
Oct,1967,6.4,0.5,3.5,408,-5.1,18,37,452,0,16,69,21,0,80
Nov,1967,2.7,-4.8,-1.1,131,-0.4,82,0,572,1,4,59,0,0,71
Dec,1967,-1.7,-8.8,-5.3,277,2.7,182,0,718,0,1,213,0,0,78
Jan,1968,-1.5,-8.6,-5.0,331,0.6,179,0,715,0,2,229,0,0,70
Feb,1968,2.4,-6.7,-2.1,156,14.9,97,0,559,0,2,92,0,0,65
Mar,1968,1.9,-4.5,-1.3,219,2.6,89,0,600,0,4,167,0,0,75
Apr,1968,2.3,-4.5,-1.1,150,15.7,78,0,573,0,4,131,0,0,73
May,1968,8.8,-0.8,4.0,45,16.5,9,34,434,0,11,18,65,20,67
Jun,1968,12.1,2.5,7.3,106,3.0,1,84,321,0,22,12,79,0,68
Jul,1968,16.7,6.2,11.5,68,23.8,0,200,203,1,30,2,95,26,67
Aug,1968,13.1,5.6,9.3,91,-3.3,0,133,270,0,29,6,63,0,75
Sep,1968,12.0,4.5,8.2,129,-1.1,1,108,294,2,25,12,44,0,75
Oct,1968,5.6,-1.1,2.3,275,-14.1,27,26,489,0,11,81,22,0,76
Nov,1968,1.9,-5.5,-1.8,246,2.6,98,0,594,1,4,129,0,0,71
Dec,1968,-5.1,-11.4,-8.2,273,4.6,264,0,810,0,1,253,0,0,70
Jan,1969,-10.3,-16.4,-13.3,201,1.6,416,0,970,0,0,197,0,0,73
Feb,1969,-2.4,-11.0,-6.7,191,11.9,204,0,689,0,0,178,0,0,64
Mar,1969,1.3,-7.8,-3.2,131,13.3,134,0,661,0,1,121,0,0,64
Apr,1969,3.6,-3.4,0.1,143,3.7,55,6,537,0,5,110,36,0,74
May,1969,11.5,0.4,5.9,50,39.9,3,61,375,0,15,10,76,26,63
Jun,1969,16.6,4.9,10.7,36,38.4,0,173,219,2,27,1,99,63,63
Jul,1969,15.3,5.7,10.5,54,44.2,0,168,233,0,30,2,88,33,69
Aug,1969,14.1,5.4,9.8,79,-2.3,0,145,257,0,29,4,69,0,72
Sep,1969,11.6,4.8,8.2,240,-1.1,1,108,295,2,26,22,41,0,77
Oct,1969,6.4,-1.7,2.4,115,9.2,27,27,486,0,10,32,24,0,71
Nov,1969,3.2,-3.5,-0.2,123,1.6,65,7,545,0,6,45,0,0,74
Dec,1969,0.4,-5.2,-2.4,191,-0.3,110,2,629,0,4,91,0,0,70
Jan,1970,-2.9,-9.3,-6.1,140,2.6,208,0,748,0,1,109,0,0,73
Feb,1970,1.8,-6.0,-2.1,96,18.6,96,0,559,0,3,56,0,0,69
Mar,1970,1.4,-7.5,-3.0,78,15.9,128,0,654,0,1,70,0,0,65
Apr,1970,2.3,-4.8,-1.2,168,21.1,80,0,576,0,3,148,0,0,72
May,1970,8.5,-1.3,3.6,34,2.5,12,30,446,0,10,16,65,30,66
Jun,1970,16.1,4.0,10.0,39,43.6,0,152,240,1,26,1,97,58,62
Jul,1970,16.4,6.0,11.2,39,23.3,0,191,211,1,30,1,94,55,67
Aug,1970,16.8,6.0,11.4,29,34.7,0,196,208,2,30,1,82,53,66
Sep,1970,10.5,2.4,6.4,120,11.9,3,69,347,0,21,18,42,0,73
Oct,1970,5.7,-2.2,1.8,100,14.4,33,23,505,0,8,36,23,0,71
Nov,1970,0.1,-7.2,-3.6,180,1.6,141,0,647,1,2,125,0,0,70
Dec,1970,-3.8,-10.4,-7.1,259,2.7,233,0,774,0,1,229,0,0,77
Jan,1971,-3.0,-9.1,-6.1,323,-1.4,207,0,747,0,1,250,0,0,74
Feb,1971,-1.2,-7.6,-4.4,235,0.6,146,0,622,0,1,192,0,0,73
Mar,1971,-1.5,-8.6,-5.1,229,1.6,182,0,717,0,1,223,0,0,70
Apr,1971,3.6,-4.2,-0.3,90,23.8,63,3,550,0,4,73,0,0,70
May,1971,9.9,-0.7,4.6,47,29.8,7,40,416,0,12,16,70,23,64
Jun,1971,10.3,2.3,6.3,80,5.0,2,65,351,0,22,14,69,0,73
Jul,1971,17.9,6.2,12.1,30,39.3,0,219,185,2,30,1,102,73,63
Aug,1971,17.0,7.9,12.4,73,10.7,0,232,174,3,31,2,78,5,71
Sep,1971,9.8,3.0,6.4,136,-1.1,3,69,347,0,23,21,39,0,77
Oct,1971,4.7,-1.7,1.5,187,3.9,36,21,513,0,10,74,20,0,76
Nov,1971,1.0,-4.9,-2.0,230,-0.4,102,0,599,0,4,124,0,0,76
Dec,1971,-5.8,-12.6,-9.2,180,3.5,287,0,839,0,0,171,0,0,71
Jan,1972,-5.9,-12.6,-9.2,224,3.6,289,0,844,0,0,207,0,0,71
Feb,1972,-2.4,-8.9,-5.6,317,-1.4,177,0,658,0,1,283,0,0,72
Mar,1972,1.0,-5.4,-2.2,239,-4.4,109,0,629,0,3,203,0,0,74
Apr,1972,1.3,-5.2,-2.0,140,12.7,97,0,599,0,3,129,0,0,74
May,1972,10.7,0.1,5.4,45,35.1,5,52,391,0,14,12,73,28,64
Jun,1972,12.1,3.3,7.7,88,7.0,1,92,310,0,25,8,76,0,71
Jul,1972,16.1,5.5,10.8,88,41.3,0,178,224,0,30,3,93,5,66
Aug,1972,17.1,6.7,11.9,60,30.1,0,213,191,2,30,2,82,21,67
Sep,1972,9.3,2.1,5.7,169,18.7,4,57,370,0,20,32,39,0,75
Oct,1972,6.3,-2.9,1.7,28,17.2,34,22,507,0,7,10,25,0,67
Nov,1972,1.1,-5.6,-2.3,123,3.8,109,0,608,0,3,70,0,0,73
Dec,1972,-3.2,-9.9,-6.6,279,0.7,219,0,759,0,1,239,0,0,70
Jan,1973,-2.8,-9.8,-6.3,271,3.6,213,0,753,0,1,214,0,0,70
Feb,1973,-0.4,-7.8,-4.1,153,10.3,140,0,615,0,1,122,0,0,69
Mar,1973,0.7,-6.2,-2.7,118,5.6,121,0,645,0,2,105,0,0,72
Apr,1973,4.8,-4.4,0.2,43,28.3,53,2,533,0,4,33,42,0,66
May,1973,9.7,-0.5,4.6,68,18.5,7,41,416,0,12,23,69,1,65
Jun,1973,11.7,2.0,6.8,80,18.0,2,74,335,0,21,11,77,0,68
Jul,1973,15.5,5.3,10.4,31,22.0,0,164,237,0,30,1,90,59,67
Aug,1973,15.4,5.3,10.3,44,35.4,0,163,239,1,29,2,76,32,68
Sep,1973,12.7,4.3,8.5,49,12.9,1,116,285,2,25,4,47,0,72
Oct,1973,5.6,-0.8,2.4,229,-4.1,26,27,485,0,12,64,21,0,77
Nov,1973,-2.9,-9.0,-6.0,271,0.6,196,0,718,1,1,232,0,0,74
Dec,1973,-0.1,-5.7,-2.9,259,2.7,122,0,645,0,3,139,0,0,71
Jan,1974,-2.5,-10.1,-6.3,308,3.6,213,0,753,0,1,243,0,0,68
Feb,1974,-1.0,-7.0,-4.0,230,-0.4,137,0,612,0,2,181,0,0,75
Mar,1974,0.2,-6.8,-3.3,208,2.6,136,0,663,0,2,192,0,0,71
Apr,1974,4.1,-2.8,0.6,107,8.7,47,5,522,0,6,76,37,0,74
May,1974,6.2,-1.9,2.1,89,12.5,24,18,492,0,8,54,54,0,71
Jun,1974,14.6,2.6,8.6,51,29.7,1,114,282,0,23,3,92,42,61
Jul,1974,13.7,4.7,9.2,90,6.0,0,130,272,0,29,5,81,0,71
Aug,1974,17.3,6.4,11.8,40,39.9,0,212,193,2,30,1,83,43,65
Sep,1974,16.0,5.3,10.6,40,27.7,1,174,222,4,27,2,57,17,66
Oct,1974,8.4,-0.1,4.2,78,16.2,13,45,430,0,14,9,27,0,71
Nov,1974,1.4,-5.4,-2.0,229,8.3,102,0,599,1,4,124,0,0,73
Dec,1974,-0.1,-5.7,-2.9,230,2.7,122,0,646,0,3,124,0,0,77
Jan,1975,-3.3,-9.3,-6.3,167,6.5,213,0,753,0,1,132,0,0,74
Feb,1975,-4.7,-11.6,-8.1,225,4.6,237,0,728,0,0,217,0,0,70
Mar,1975,-1.0,-7.8,-4.4,121,13.7,164,0,696,0,1,116,0,0,71
Apr,1975,3.2,-5.2,-1.0,73,26.5,76,0,570,0,3,63,0,0,68
May,1975,9.1,-1.5,3.8,43,30.5,11,31,441,0,9,19,68,25,63
Jun,1975,12.4,2.5,7.4,41,12.0,1,86,318,0,22,4,80,39,67
Jul,1975,17.6,7.5,12.5,22,37.2,0,234,170,2,31,0,96,74,68
Aug,1975,12.2,5.6,8.9,155,-0.3,0,121,284,0,29,11,58,0,78
Sep,1975,15.7,4.1,9.9,1,39.7,1,154,243,3,25,0,58,57,63
Oct,1975,4.9,-0.9,2.0,353,3.9,30,24,497,0,12,114,20,0,79
Nov,1975,0.4,-6.3,-3.0,330,3.6,126,0,629,1,3,210,0,0,72
Dec,1975,-0.5,-7.2,-3.9,255,4.5,146,0,675,0,2,164,0,0,77
Jan,1976,-0.3,-6.2,-3.3,195,1.6,134,0,661,0,3,103,0,0,75
Feb,1976,-1.6,-7.4,-4.5,275,-2.4,149,0,626,0,2,227,0,0,75
Mar,1976,-1.7,-8.5,-5.1,173,5.6,183,0,718,0,1,168,0,0,71
Apr,1976,4.7,-4.2,0.3,62,22.2,53,2,532,0,4,46,41,0,67
May,1976,8.1,-0.7,3.7,117,12.5,11,31,444,0,11,52,62,0,69
Jun,1976,11.3,1.4,6.4,84,9.0,2,66,349,0,19,14,77,0,67
Jul,1976,13.6,5.1,9.4,60,-1.0,0,134,268,0,29,3,79,19,72
Aug,1976,11.8,6.0,8.9,132,-8.3,0,121,284,0,30,9,55,0,81
Sep,1976,13.8,5.6,9.7,75,12.9,1,148,250,3,27,4,48,0,73
Oct,1976,7.5,-0.4,3.5,74,8.4,17,37,450,0,14,12,25,0,73
Nov,1976,2.9,-4.7,-0.9,102,7.6,79,0,567,1,5,44,0,0,71
Dec,1976,1.6,-4.0,-1.2,162,3.4,85,0,591,0,6,56,0,0,72
Jan,1977,-1.5,-8.5,-5.0,86,9.9,178,0,713,0,2,59,0,0,71
