Month,Year,Max Temp,Min Temp,Ave Temp,Precipitation,Radiation,DDays < 0°C,DDays > 5°C,DDays < 18°C,DDays > 18°C,Frost Free Days,Snowfall,Evaporation,Moisture Deficit,Relative Humidity
Oct,1950,7.2,-1.7,2.8,46,3.9,23,30,473,0,10,11,31,0,69
Nov,1950,-1.3,-8.7,-5.0,71,1.9,175,0,690,0,1,56,0,0,69
Dec,1950,-1.8,-8.4,-5.1,58,5.6,179,0,714,0,1,44,0,0,70
Jan,1951,-8.5,-16.3,-12.4,69,7.6,388,0,942,0,0,68,0,0,65
Feb,1951,-3.3,-12.0,-7.7,84,10.9,227,0,715,0,0,81,0,0,63
Mar,1951,-4.5,-15.1,-9.8,109,15.0,306,0,863,0,0,108,0,0,55
Apr,1951,4.0,-7.7,-1.9,65,26.2,95,5,596,0,1,59,0,0,56
May,1951,9.2,-1.6,3.8,71,29.3,10,32,440,0,9,31,72,1,63
Jun,1951,9.3,-1.1,4.1,38,37.2,7,35,418,0,9,15,74,37,64
Jul,1951,19.1,5.4,12.2,45,27.3,0,224,180,2,30,1,117,72,58
Aug,1951,15.5,5.0,10.3,95,13.3,0,161,242,1,29,4,83,0,66
Sep,1951,10.9,0.2,5.6,47,19.8,4,55,373,0,15,9,53,6,64
Oct,1951,2.0,-3.7,-0.9,125,0.9,76,10,587,0,5,91,0,0,77
Nov,1951,-2.4,-9.7,-6.1,42,3.9,199,0,722,0,1,36,0,0,69
Dec,1951,-8.5,-15.1,-11.8,135,4.9,366,0,919,0,0,133,0,0,72
Jan,1952,-7.8,-14.7,-11.3,127,4.5,352,0,907,0,0,123,0,0,69
Feb,1952,-5.7,-14.7,-10.2,102,11.9,288,0,786,0,0,101,0,0,61
Mar,1952,-5.0,-14.5,-9.7,102,14.9,305,0,862,0,0,102,0,0,59
Apr,1952,6.6,-6.3,0.2,43,17.0,54,10,535,0,2,33,54,11,54
May,1952,9.0,-1.2,3.9,141,11.5,10,32,438,0,10,60,71,0,65
Jun,1952,13.6,1.9,7.7,79,26.7,1,93,308,0,21,7,92,13,62
Jul,1952,17.5,4.5,11.0,77,31.5,0,185,217,0,29,2,109,33,59
Aug,1952,17.9,5.2,11.6,34,15.3,0,203,201,2,29,1,96,62,60
Sep,1952,15.5,1.6,8.6,26,25.7,1,118,283,2,19,2,68,42,56
Oct,1952,10.9,-3.5,3.7,5,15.2,16,39,445,0,6,1,41,36,52
Nov,1952,-3.6,-12.4,-8.0,82,9.1,241,0,780,0,0,76,0,0,63
Dec,1952,-4.8,-11.4,-8.1,66,5.6,261,0,807,0,1,61,0,0,71
Jan,1953,-1.2,-6.9,-4.0,65,4.5,153,0,683,0,3,39,0,0,76
Feb,1953,-4.4,-11.9,-8.1,145,14.2,237,0,728,0,0,140,0,0,68
Mar,1953,0.4,-9.8,-4.7,64,21.2,173,0,706,0,1,62,0,0,59
Apr,1953,1.1,-8.6,-3.8,98,7.5,142,0,653,0,1,96,0,0,61
May,1953,5.6,-3.9,0.9,107,22.4,41,12,531,0,4,74,58,0,65
Jun,1953,12.3,0.9,6.6,67,30.0,2,70,342,0,17,10,86,20,63
Jul,1953,21.2,5.8,13.5,21,34.4,0,265,139,4,30,0,129,108,54
Aug,1953,19.4,5.3,12.3,21,18.3,0,228,178,3,29,0,104,83,57
Sep,1953,15.3,1.3,8.3,33,24.1,1,111,291,2,18,3,68,34,56
Oct,1953,9.1,-2.0,3.5,32,10.9,17,38,450,0,9,5,36,4,62
Nov,1953,2.3,-5.7,-1.7,103,4.9,96,3,591,0,3,53,0,0,69
Dec,1953,-4.6,-10.8,-7.7,69,4.6,250,0,793,0,1,62,0,0,72
Jan,1954,-5.5,-12.8,-9.2,82,4.5,287,0,842,0,0,76,0,0,68
Feb,1954,0.0,-8.1,-4.0,52,11.9,138,0,612,0,1,41,0,0,67
Mar,1954,-3.8,-13.5,-8.7,119,10.1,270,0,829,0,0,119,0,0,59
Apr,1954,4.9,-6.0,-0.6,67,10.5,67,7,557,0,2,56,0,0,59
May,1954,9.8,-2.5,3.7,55,20.9,11,30,445,0,7,25,77,22,58
Jun,1954,10.3,0.6,5.5,122,15.5,3,51,376,0,16,30,76,0,67
Jul,1954,20.6,6.8,13.7,38,24.9,0,271,134,4,30,0,123,85,58
Aug,1954,16.8,4.7,10.8,51,15.3,0,177,226,1,28,2,91,41,62
Sep,1954,13.1,0.5,6.8,36,21.0,3,77,336,0,16,5,60,24,59
Oct,1954,6.0,-5.0,0.5,32,13.5,50,15,545,0,3,17,31,0,60
Nov,1954,3.4,-5.5,-1.1,21,6.2,83,6,573,0,4,9,0,0,66
Dec,1954,-5.1,-13.2,-9.1,55,6.6,286,0,837,0,0,52,0,0,73
Jan,1955,-8.7,-16.0,-12.3,85,8.2,384,0,939,0,0,83,0,0,67
Feb,1955,-7.7,-16.5,-12.1,102,13.2,340,0,838,0,0,102,0,0,61
Mar,1955,-5.6,-16.1,-10.8,81,12.1,339,0,896,0,0,81,0,0,55
Apr,1955,0.8,-8.4,-3.8,124,10.5,142,2,653,0,1,121,0,0,63
May,1955,8.1,-3.0,2.6,89,27.0,19,21,479,0,5,50,69,0,61
Jun,1955,12.0,1.3,6.7,77,25.2,2,71,340,0,19,11,84,7,65
Jul,1955,17.8,6.3,12.1,68,25.4,0,219,185,2,30,1,107,39,64
Aug,1955,20.5,6.1,13.3,24,32.8,0,259,147,5,30,0,108,84,56
Sep,1955,11.6,0.9,6.3,56,18.4,3,66,352,0,17,9,54,0,65
Oct,1955,7.5,-2.8,2.3,93,11.9,27,27,488,0,7,27,32,0,64
Nov,1955,-5.9,-12.6,-9.2,102,2.9,278,0,817,0,0,98,0,0,71
Dec,1955,-5.9,-12.7,-9.3,215,1.6,289,0,842,0,0,205,0,0,65
Jan,1956,-6.0,-13.2,-9.6,113,5.6,300,0,854,0,0,105,0,0,69
Feb,1956,-7.8,-16.7,-12.2,36,13.6,345,0,843,0,0,36,0,0,61
Mar,1956,-1.9,-11.7,-6.8,50,15.1,227,0,770,0,0,50,0,0,59
Apr,1956,3.6,-6.8,-1.6,111,17.5,88,5,588,0,1,101,0,0,61
May,1956,9.2,-0.5,4.4,106,17.5,8,38,423,0,12,39,70,0,67
Jun,1956,15.8,2.4,9.1,30,45.8,1,127,267,0,22,1,103,73,58
Jul,1956,18.8,5.5,12.2,45,26.9,0,223,181,2,30,1,115,70,59
Aug,1956,16.5,3.7,10.1,30,18.3,0,155,247,0,27,1,92,62,59
Sep,1956,14.4,0.8,7.6,46,19.1,2,94,312,1,17,5,65,19,57
Oct,1956,5.9,-3.4,1.3,74,6.9,39,20,520,0,6,32,29,0,66
Nov,1956,-2.6,-11.1,-6.8,67,8.9,213,0,745,0,1,60,0,0,64
Dec,1956,-4.0,-11.1,-7.5,65,4.6,246,0,788,0,1,58,0,0,70
Jan,1957,-12.2,-21.8,-17.0,94,9.5,528,0,1082,0,0,93,0,0,57
Feb,1957,-3.1,-11.9,-7.5,67,14.5,223,0,710,0,0,64,0,0,63
Mar,1957,-1.1,-10.9,-6.0,111,6.1,208,2,746,0,0,110,0,0,60
Apr,1957,2.0,-7.6,-2.8,108,13.5,117,7,623,0,1,103,0,0,62
May,1957,8.8,-0.7,4.1,109,6.5,9,34,432,0,12,44,68,0,68
Jun,1957,12.3,2.0,7.2,144,8.5,1,81,325,0,21,17,84,0,66
Jul,1957,19.3,5.3,12.3,56,34.9,0,227,177,2,30,1,118,62,57
Aug,1957,18.7,4.9,11.8,29,25.6,0,211,193,2,29,1,101,71,57
Sep,1957,12.7,1.0,6.9,27,17.4,3,77,335,0,17,4,58,32,62
Oct,1957,3.9,-3.1,0.4,76,-3.1,52,15,548,0,7,43,24,0,74
Nov,1957,-3.9,-11.0,-7.4,79,7.5,224,2,763,0,1,72,0,0,69
Dec,1957,-2.4,-9.2,-5.8,49,6.5,197,0,734,0,1,40,0,0,70
Jan,1958,-3.9,-12.7,-8.3,58,7.5,262,0,814,0,0,51,0,0,63
Feb,1958,-1.0,-9.1,-5.1,76,4.9,163,0,642,0,1,66,0,0,66
Mar,1958,-3.6,-12.1,-7.8,100,12.1,252,0,802,0,0,100,0,0,64
Apr,1958,1.6,-7.3,-2.8,129,9.5,118,0,625,0,1,123,0,0,65
May,1958,13.5,0.1,6.8,45,30.8,2,78,348,0,14,6,91,46,57
Jun,1958,12.7,2.2,7.4,101,21.5,1,86,318,0,22,10,86,0,65
Jul,1958,16.5,4.5,10.5,101,27.6,0,168,233,0,29,4,103,2,62
Aug,1958,19.5,6.6,13.0,62,21.3,0,251,155,4,30,1,101,39,60
Sep,1958,12.1,0.8,6.5,78,15.4,3,70,347,0,16,12,57,0,63
Oct,1958,9.1,-3.6,2.8,22,15.2,23,30,473,0,6,5,37,15,56
Nov,1958,-1.3,-9.2,-5.3,118,1.9,181,0,698,0,1,96,0,0,67
Dec,1958,-2.1,-9.8,-5.9,79,4.6,202,0,739,0,1,65,0,0,71
Jan,1959,-4.8,-12.6,-8.7,44,5.5,270,0,826,0,0,40,0,0,66
Feb,1959,-6.7,-16.1,-11.4,143,11.6,322,0,820,0,0,142,0,0,59
Mar,1959,-1.1,-10.6,-5.8,75,16.2,202,0,740,0,0,74,0,0,61
Apr,1959,4.1,-7.3,-1.6,72,18.1,88,4,588,0,1,65,0,0,57
May,1959,5.5,-4.0,0.8,154,25.9,43,11,535,0,4,107,58,0,65
Jun,1959,14.8,2.6,8.7,103,28.2,1,115,281,0,23,6,97,0,61
Jul,1959,19.3,4.7,12.0,54,38.6,0,219,185,2,29,1,120,65,55
Aug,1959,18.1,4.2,11.1,26,28.8,0,189,214,2,28,1,99,73,57
Sep,1959,9.9,0.9,5.4,103,7.4,5,52,378,0,17,21,48,0,70
Oct,1959,4.9,-3.6,0.7,78,-0.1,48,16,539,0,6,41,27,0,69
Nov,1959,-1.7,-12.0,-6.8,65,1.9,213,0,744,0,0,58,0,0,58
Dec,1959,-2.7,-11.5,-7.1,68,6.5,233,0,774,0,1,60,0,0,68
Jan,1960,-7.5,-15.1,-11.3,65,7.6,352,0,907,0,0,63,0,0,66
Feb,1960,-7.7,-16.3,-12.0,94,8.9,339,0,837,0,0,94,0,0,62
Mar,1960,-0.6,-11.5,-6.1,92,13.1,209,0,748,0,0,91,0,0,56
Apr,1960,3.6,-6.7,-1.6,135,10.5,88,6,587,0,2,122,0,0,61
May,1960,8.3,-3.1,2.6,83,22.9,19,21,478,0,5,47,70,0,60
Jun,1960,14.6,1.5,8.1,50,32.3,1,100,298,0,19,4,98,48,58
Jul,1960,21.5,6.5,14.0,19,26.8,0,280,127,5,30,0,129,110,55
Aug,1960,17.4,4.1,10.7,67,22.9,0,175,228,1,27,3,95,28,58
Sep,1960,14.1,1.0,7.5,20,19.0,2,92,314,1,17,2,63,43,58
Oct,1960,6.4,-3.5,1.4,56,8.9,37,20,516,0,6,23,30,0,64
Nov,1960,-1.8,-8.3,-5.1,68,3.9,177,1,692,0,1,55,0,0,72
Dec,1960,-4.2,-12.3,-8.3,73,7.9,264,0,810,0,0,68,0,0,63
Jan,1961,-2.5,-12.0,-7.3,9,11.5,238,0,783,0,1,8,0,0,60
Feb,1961,-1.0,-7.6,-4.3,91,11.9,144,0,620,0,2,74,0,0,73
Mar,1961,0.8,-9.2,-4.2,76,15.1,160,0,691,0,1,73,0,0,60
Apr,1961,2.3,-7.6,-2.7,75,9.5,114,2,620,0,1,71,0,0,61
May,1961,9.3,-2.1,3.6,70,21.9,11,30,446,0,8,32,74,3,61
Jun,1961,18.0,3.6,10.8,28,37.1,0,175,217,2,25,0,114,85,55
Jul,1961,20.6,6.3,13.5,48,28.9,0,264,140,4,30,0,124,76,57
Aug,1961,20.1,7.3,13.7,57,13.3,0,271,135,6,30,1,103,46,61
Sep,1961,6.3,-0.8,2.7,172,-0.6,14,23,458,0,12,68,38,0,75
Oct,1961,3.9,-4.4,-0.2,138,5.9,63,12,567,0,4,90,0,0,68
Nov,1961,-2.6,-10.4,-6.5,88,11.2,207,0,734,0,1,77,0,0,67
Dec,1961,-7.2,-13.6,-10.4,52,7.5,325,0,877,0,0,50,0,0,66
Jan,1962,-9.1,-17.8,-13.5,135,9.9,420,0,974,0,0,132,0,0,62
Feb,1962,-5.4,-12.8,-9.1,151,8.9,258,0,755,0,0,148,0,0,68
Mar,1962,-2.8,-12.8,-7.8,87,19.8,252,0,802,0,0,86,0,0,58
Apr,1962,6.5,-5.9,0.3,58,24.1,52,11,530,0,2,43,53,0,55
May,1962,7.5,-1.8,2.9,120,10.5,17,23,470,0,8,64,64,0,67
Jun,1962,13.2,1.8,7.5,67,32.2,1,88,316,0,20,7,90,23,63
Jul,1962,16.8,4.6,10.7,88,24.9,0,174,227,0,29,3,105,17,61
Aug,1962,16.7,4.0,10.3,71,22.9,0,163,239,1,27,3,92,21,60
Sep,1962,12.7,0.4,6.6,39,22.5,3,72,343,0,15,6,59,20,60
Oct,1962,8.8,-2.0,3.4,55,3.9,18,36,454,0,9,9,35,0,63
Nov,1962,0.9,-7.3,-3.2,186,0.9,131,2,636,0,2,123,0,0,67
Dec,1962,-1.7,-9.4,-5.5,37,5.5,190,0,726,0,1,29,0,0,72
Jan,1963,-10.1,-20.1,-15.1,122,8.5,470,0,1025,0,0,121,0,0,56
Feb,1963,0.8,-8.5,-3.8,58,10.9,133,1,607,0,1,44,0,0,63
Mar,1963,0.2,-10.0,-4.9,73,16.9,178,1,713,0,1,71,0,0,59
Apr,1963,2.3,-7.2,-2.4,107,6.5,108,5,612,0,1,100,0,0,63
May,1963,9.2,-1.3,4.0,122,20.5,10,33,436,0,10,50,72,0,64
Jun,1963,11.0,2.0,6.5,145,2.5,2,68,346,0,21,23,77,0,70
Jul,1963,19.2,4.3,11.8,32,50.3,0,210,194,1,28,1,120,87,54
Aug,1963,19.1,4.8,12.0,23,27.7,0,216,189,2,29,1,103,80,56
Sep,1963,15.0,4.2,9.6,113,0.4,1,145,253,3,25,6,62,0,65
Oct,1963,9.5,-0.7,4.4,47,1.9,12,47,423,0,13,5,36,0,65
Nov,1963,-0.1,-7.3,-3.7,79,2.9,144,3,651,0,2,56,0,0,70
Dec,1963,-4.5,-13.2,-8.8,79,4.6,278,0,828,0,0,74,0,0,68
Jan,1964,-6.5,-13.9,-10.2,59,8.5,320,0,875,0,0,56,0,0,68
Feb,1964,-5.6,-14.7,-10.2,73,12.2,287,0,784,0,0,72,0,0,61
Mar,1964,-4.4,-14.4,-9.4,76,19.0,285,0,852,0,0,76,0,0,58
Apr,1964,2.4,-7.7,-2.6,145,16.5,113,2,619,0,1,137,0,0,61
May,1964,8.2,-2.1,3.1,98,23.6,15,25,462,0,8,50,68,0,64
Jun,1964,10.5,1.9,6.2,166,14.5,2,62,355,0,21,30,74,0,71
Jul,1964,20.8,5.6,13.2,34,34.7,0,256,145,3,30,0,127,93,54
Aug,1964,16.6,3.4,10.0,78,29.2,0,153,250,0,26,4,93,15,58
Sep,1964,11.4,-0.7,5.4,6,26.0,5,52,379,0,12,1,56,49,60
Oct,1964,9.1,-3.9,2.6,63,13.5,24,29,479,0,5,16,37,0,55
Nov,1964,-2.2,-9.3,-5.7,133,3.9,192,0,712,0,1,112,0,0,70
Dec,1964,-5.5,-12.7,-9.1,149,2.6,285,0,836,0,0,141,0,0,63
Jan,1965,-4.2,-10.4,-7.3,126,6.5,238,0,784,0,1,107,0,0,73
Feb,1965,-3.3,-13.0,-8.2,49,11.8,237,0,728,0,0,48,0,0,59
Mar,1965,-5.4,-17.3,-11.4,42,26.2,356,0,912,0,0,42,0,0,50
Apr,1965,3.7,-5.9,-1.1,136,1.5,78,3,574,0,2,119,0,0,64
May,1965,6.5,-3.9,1.3,115,12.5,34,14,518,0,4,77,62,0,63
Jun,1965,12.0,1.0,6.5,101,26.3,2,68,346,0,17,16,85,0,64
Jul,1965,18.0,5.2,11.6,56,32.3,0,203,200,1,30,1,110,54,60
Aug,1965,16.3,4.9,10.6,55,24.9,0,171,232,1,29,2,88,32,64
Sep,1965,4.9,-2.4,1.2,85,11.4,26,14,503,0,7,44,36,0,73
Oct,1965,10.2,-2.2,4.0,24,14.5,14,43,435,0,9,3,39,14,58
Nov,1965,1.2,-6.3,-2.6,65,2.9,116,0,617,0,3,39,0,0,70
Dec,1965,-3.4,-10.9,-7.1,64,3.6,235,0,776,0,1,57,0,0,69
Jan,1966,-5.7,-13.2,-9.4,74,4.5,295,0,850,0,0,68,0,0,68
Feb,1966,-5.1,-13.9,-9.5,58,10.9,265,0,766,0,0,57,0,0,63
Mar,1966,0.8,-11.5,-5.4,59,15.2,190,0,727,0,0,58,0,0,51
Apr,1966,3.0,-7.9,-2.5,68,11.5,109,2,613,0,1,64,0,0,58
May,1966,12.6,-2.0,5.3,83,44.6,5,51,394,0,8,22,90,7,52
Jun,1966,12.5,1.0,6.7,81,27.0,2,72,338,0,17,11,87,6,63
Jul,1966,21.3,5.8,13.5,19,40.9,0,265,139,4,30,0,129,111,53
Aug,1966,18.0,4.4,11.2,34,32.6,0,192,211,2,28,1,98,64,58
Sep,1966,14.9,2.9,8.9,83,16.9,1,125,275,2,22,6,64,0,62
Oct,1966,6.0,-4.0,1.0,54,10.5,42,18,528,0,5,25,30,0,64
Nov,1966,-0.4,-8.2,-4.3,101,-1.1,159,0,669,0,1,76,0,0,68
Dec,1966,-5.3,-11.5,-8.4,82,3.6,268,0,814,0,1,76,0,0,68
Jan,1967,-4.1,-9.7,-6.9,116,1.5,228,0,772,0,1,96,0,0,76
Feb,1967,-2.4,-10.5,-6.4,67,9.5,197,0,681,0,1,62,0,0,66
Mar,1967,-2.1,-11.2,-6.7,195,4.1,225,0,767,0,0,193,0,0,62
Apr,1967,0.6,-8.8,-4.1,79,5.5,150,1,662,0,1,77,0,0,62
May,1967,7.9,-3.0,2.4,86,22.9,21,20,483,0,6,49,68,0,62
Jun,1967,10.2,2.1,6.2,124,3.5,2,63,355,0,21,23,72,0,73
Jul,1967,19.2,6.3,12.8,91,26.1,0,242,162,3,30,1,115,24,60
Aug,1967,20.1,5.5,12.8,12,34.3,0,244,163,4,29,0,107,95,55
Sep,1967,15.5,3.0,9.3,47,10.4,1,136,263,2,23,3,66,19,60
Oct,1967,6.0,-2.4,1.8,135,4.9,33,23,504,0,8,48,29,0,70
Nov,1967,-0.8,-8.6,-4.7,114,1.9,169,1,682,0,1,89,0,0,68
Dec,1967,-8.8,-16.0,-12.4,160,-0.4,385,0,938,0,0,158,0,0,73
Jan,1968,-6.0,-15.5,-10.7,116,4.5,335,0,890,0,0,111,0,0,59
Feb,1968,-2.3,-10.9,-6.6,56,11.8,200,0,684,0,0,52,0,0,64
Mar,1968,1.9,-8.8,-3.4,97,13.1,138,0,666,0,1,90,0,0,58
Apr,1968,1.7,-8.8,-3.5,81,2.5,135,0,645,0,1,78,0,0,59
May,1968,6.5,-3.6,1.5,122,18.5,32,15,512,0,4,80,62,0,64
Jun,1968,11.7,1.6,6.7,114,7.5,2,71,340,0,20,17,82,0,66
Jul,1968,19.5,4.8,12.2,26,32.2,0,223,181,2,29,0,121,94,55
Aug,1968,14.3,4.4,9.4,102,5.3,0,133,270,0,28,6,78,0,68
Sep,1968,10.9,0.9,5.9,97,6.4,4,60,364,0,17,17,52,0,67
Oct,1968,6.4,-3.6,1.4,66,2.9,37,20,517,0,6,27,30,0,64
Nov,1968,-3.2,-9.7,-6.4,165,0.9,206,0,733,0,1,145,0,0,72
Dec,1968,-7.1,-14.3,-10.7,68,1.6,334,0,886,0,0,66,0,0,68
Jan,1969,-7.7,-15.8,-11.7,187,0.5,365,0,920,0,0,182,0,0,64
Feb,1969,-5.1,-14.1,-9.6,105,13.0,266,0,768,0,0,103,0,0,61
Mar,1969,-3.5,-15.1,-9.3,31,22.9,282,0,847,0,0,31,0,0,52
Apr,1969,6.3,-5.4,0.4,142,22.0,50,12,527,0,3,104,52,0,58
May,1969,11.4,-1.5,5.0,73,28.6,6,46,404,0,9,22,83,10,57
Jun,1969,10.9,0.6,5.8,168,6.5,3,56,368,0,16,37,79,0,66
Jul,1969,18.4,5.2,11.8,55,27.2,0,209,194,1,29,1,113,58,59
Aug,1969,20.8,5.3,13.1,47,34.7,0,251,155,4,29,1,111,64,53
Sep,1969,14.3,1.5,7.9,63,13.4,2,100,304,1,19,6,63,0,59
Oct,1969,0.8,-6.3,-2.8,97,5.9,121,6,646,0,2,87,0,0,71
Nov,1969,0.4,-8.3,-3.9,87,5.9,149,1,657,0,1,63,0,0,65
Dec,1969,-3.8,-11.1,-7.5,70,-1.4,244,0,787,0,1,63,0,0,68
Jan,1970,-5.7,-12.1,-8.9,68,2.5,276,0,834,0,1,62,0,0,72
Feb,1970,-0.1,-9.6,-4.8,35,7.9,157,0,635,0,1,30,0,0,61
Mar,1970,-3.1,-12.6,-7.8,118,12.1,253,0,803,0,0,117,0,0,60
Apr,1970,-1.0,-10.0,-5.5,98,18.4,184,0,704,0,0,97,0,0,63
May,1970,8.5,-1.9,3.3,117,9.5,13,27,455,0,8,57,69,0,64
Jun,1970,14.2,2.7,8.5,83,22.5,1,110,287,0,23,5,93,11,63
Jul,1970,19.2,6.4,12.8,102,12.9,0,243,162,3,30,1,115,13,60
Aug,1970,20.7,6.1,13.4,32,35.9,0,262,144,5,30,1,110,78,55
Sep,1970,8.8,-0.7,4.0,107,15.4,8,35,419,0,12,31,47,0,67
Oct,1970,3.6,-5.7,-1.0,76,10.5,80,10,592,0,3,57,0,0,65
Nov,1970,-1.4,-8.1,-4.8,128,6.2,170,0,683,0,2,100,0,0,72
Dec,1970,-6.5,-12.8,-9.7,103,4.6,297,0,854,0,0,99,0,0,69
Jan,1971,-5.9,-11.9,-8.9,101,-2.5,276,0,834,0,1,92,0,0,74
Feb,1971,-3.9,-11.6,-7.8,99,6.9,229,0,718,0,0,95,0,0,67
Mar,1971,-2.5,-11.4,-6.9,62,13.1,231,0,775,0,0,62,0,0,63
Apr,1971,3.0,-7.7,-2.4,100,3.5,107,5,611,0,1,94,0,0,59
May,1971,8.9,-2.1,3.4,77,7.5,13,28,453,0,7,37,71,0,62
Jun,1971,12.5,1.6,7.0,108,22.5,2,78,329,0,20,13,86,0,64
Jul,1971,17.9,4.4,11.1,20,31.0,0,189,213,1,29,1,112,92,58
Aug,1971,21.4,7.2,14.3,55,18.3,0,289,117,8,30,1,111,55,57
Sep,1971,9.3,-0.5,4.4,94,15.4,7,39,409,0,12,25,48,0,66
Oct,1971,3.7,-4.5,-0.4,53,7.9,66,12,572,0,4,35,0,0,69
Nov,1971,-1.6,-8.9,-5.2,87,3.9,181,1,697,0,1,71,0,0,70
Dec,1971,-7.9,-15.3,-11.6,101,2.6,361,0,914,0,0,99,0,0,72
Jan,1972,-8.0,-14.9,-11.4,85,2.5,357,0,912,0,0,82,0,0,69
Feb,1972,-2.8,-10.6,-6.7,63,3.9,203,0,687,0,1,59,0,0,67
Mar,1972,2.8,-7.1,-2.2,79,9.1,108,2,627,0,2,67,0,0,62
Apr,1972,3.6,-7.5,-1.9,80,10.5,96,4,597,0,1,73,0,0,58
May,1972,8.6,-2.8,2.9,53,24.1,16,23,469,0,6,28,71,18,60
Jun,1972,14.2,2.6,8.4,100,21.5,1,108,289,0,23,6,93,0,63
Jul,1972,17.0,4.1,10.5,57,19.9,0,169,232,0,28,2,107,49,59
Aug,1972,18.3,6.0,12.1,65,19.3,0,222,184,3,30,2,96,32,61
Sep,1972,9.5,-0.2,4.7,122,16.1,7,42,401,0,13,31,48,0,67
Oct,1972,4.6,-4.4,0.1,105,3.9,57,14,556,0,4,63,27,0,66
Nov,1972,-2.3,-8.4,-5.3,54,1.9,183,0,700,0,1,44,0,0,74
Dec,1972,-9.1,-15.6,-12.3,62,0.6,383,0,936,0,0,62,0,0,68
Jan,1973,-8.0,-16.4,-12.2,83,4.5,380,0,934,0,0,81,0,0,63
Feb,1973,-3.6,-14.5,-9.1,31,14.0,256,0,754,0,0,31,0,0,55
Mar,1973,-1.1,-10.9,-6.0,124,14.1,207,0,745,0,0,122,0,0,60
Apr,1973,0.9,-8.1,-3.6,136,14.5,137,1,647,0,1,131,0,0,64
May,1973,9.4,-3.3,3.1,60,49.5,15,25,463,0,5,31,76,16,56
Jun,1973,13.2,1.8,7.5,116,29.4,1,88,315,0,20,11,90,0,63
Jul,1973,19.3,5.3,12.3,32,26.8,0,228,177,2,30,1,118,86,57
Aug,1973,18.8,5.7,12.3,65,14.3,0,226,179,3,29,2,100,35,59
Sep,1973,10.3,1.1,5.7,127,7.4,4,56,370,0,17,24,49,0,69
Oct,1973,6.6,-2.9,1.9,66,8.9,32,23,502,0,7,23,31,0,66
Nov,1973,-3.8,-8.8,-6.3,151,5.9,204,0,729,0,1,131,0,0,78
Dec,1973,-4.0,-10.0,-7.0,114,3.6,231,0,771,0,1,100,0,0,71
Jan,1974,-8.0,-14.3,-11.2,59,3.5,349,0,903,0,0,57,0,0,72
Feb,1974,-3.0,-10.8,-6.9,52,10.2,207,0,692,0,0,49,0,0,67
Mar,1974,-1.7,-9.9,-5.8,160,7.1,202,0,740,0,1,157,0,0,66
Apr,1974,4.5,-5.9,-0.7,97,25.8,69,8,560,0,2,81,0,0,61
May,1974,6.8,-3.4,1.7,84,20.5,29,16,506,0,5,53,63,0,63
Jun,1974,17.0,2.4,9.7,21,41.5,0,142,251,1,22,1,110,89,55
Jul,1974,20.3,6.1,13.2,40,23.9,0,256,146,3,30,0,123,83,56
Aug,1974,16.2,4.4,10.3,57,24.0,0,162,240,1,28,3,88,31,62
Sep,1974,13.6,-0.6,6.5,24,36.7,3,71,345,0,12,4,63,39,54
Oct,1974,8.7,-2.9,2.9,71,16.9,22,32,469,0,7,15,36,0,60
Nov,1974,-0.8,-8.2,-4.5,50,12.9,164,0,676,0,1,39,0,0,69
Dec,1974,-5.9,-13.1,-9.5,117,5.6,293,0,848,0,0,112,0,0,74
Jan,1975,-7.4,-15.2,-11.3,114,6.5,353,0,907,0,0,110,0,0,66
Feb,1975,-6.3,-15.7,-11.0,115,7.9,311,0,809,0,0,114,0,0,59
Mar,1975,-3.7,-12.2,-8.0,115,14.4,256,0,807,0,0,114,0,0,64
Apr,1975,-2.2,-10.4,-6.3,157,5.5,202,0,729,0,0,157,0,0,66
May,1975,5.3,-3.9,0.7,122,17.5,44,11,535,0,4,85,57,0,66
Jun,1975,11.0,0.6,5.8,95,16.5,3,56,367,0,16,21,80,0,66
Jul,1975,19.2,7.4,13.3,92,14.9,0,259,143,3,31,1,112,20,63
Aug,1975,15.5,3.8,9.7,50,23.0,0,143,260,0,27,3,86,37,62
Sep,1975,13.5,-0.5,6.5,32,40.8,3,70,346,0,12,5,63,31,55
Oct,1975,4.7,-3.3,0.7,156,7.9,47,16,538,0,6,81,26,0,70
Nov,1975,-3.0,-10.8,-6.9,124,10.9,214,0,747,0,1,111,0,0,67
Dec,1975,-3.2,-9.9,-6.6,110,7.5,219,0,758,0,1,94,0,0,69
Jan,1976,-4.7,-12.1,-8.4,72,9.5,264,0,818,0,1,64,0,0,68
Feb,1976,-3.1,-11.6,-7.3,67,10.6,218,0,705,0,0,63,0,0,64
Mar,1976,-3.0,-14.5,-8.8,74,25.5,272,0,832,0,0,74,0,0,53
Apr,1976,3.4,-6.8,-1.7,161,15.5,90,2,590,0,1,146,0,0,61
May,1976,11.1,-1.5,4.8,70,47.6,6,44,409,0,9,22,82,11,58
Jun,1976,12.4,0.8,6.6,123,24.3,2,69,343,0,17,19,87,0,62
Jul,1976,19.4,5.8,12.6,76,25.8,0,235,169,2,30,1,118,42,58
Aug,1976,16.6,4.6,10.6,51,22.5,0,172,231,1,28,2,90,39,62
Sep,1976,13.3,1.8,7.5,114,18.5,2,92,315,1,19,13,59,0,63
