Month,Year,Max Temp,Min Temp,Ave Temp,Precipitation,Radiation,DDays < 0°C,DDays > 5°C,DDays < 18°C,DDays > 18°C,Frost Free Days,Snowfall,Evaporation,Moisture Deficit,Relative Humidity
Oct,1950,3.3,-2.2,0.6,146,0.5,49,16,542,0,9,78,18,0,79
Nov,1950,-2.8,-9.0,-5.9,115,4.5,194,3,716,0,1,98,0,0,74
Dec,1950,-2.0,-7.9,-4.9,139,2.7,174,0,708,0,2,103,0,0,65
Jan,1951,-6.8,-14.2,-10.5,128,8.5,328,0,883,0,0,122,0,0,68
Feb,1951,-4.9,-13.7,-9.3,173,12.6,262,0,761,0,0,169,0,0,62
Mar,1951,-4.7,-13.4,-9.1,120,14.0,278,0,841,0,0,120,0,0,63
Apr,1951,5.0,-8.0,-1.5,21,34.9,86,2,585,0,1,19,0,0,52
May,1951,9.8,-1.4,4.2,40,6.7,9,36,428,0,10,15,71,31,62
Jun,1951,12.9,0.1,6.5,28,19.7,2,68,346,0,14,4,88,60,59
Jul,1951,19.3,4.4,11.8,49,29.7,0,212,191,2,29,1,115,65,55
Aug,1951,17.0,3.9,10.5,58,15.5,0,168,234,1,27,2,88,30,59
Sep,1951,13.1,1.0,7.1,33,13.4,2,82,328,0,17,4,53,21,61
Oct,1951,2.6,-2.5,0.0,190,0.5,58,13,559,0,8,117,17,0,80
Nov,1951,-2.4,-9.8,-6.1,57,4.5,199,0,723,0,1,49,0,0,69
Dec,1951,-8.6,-16.3,-12.4,203,5.1,387,0,939,0,0,201,0,0,75
Jan,1952,-8.3,-15.4,-11.9,162,4.5,370,0,925,0,0,157,0,0,68
Feb,1952,-4.2,-12.9,-8.5,71,14.5,246,0,739,0,0,69,0,0,63
Mar,1952,-2.6,-11.8,-7.2,75,21.5,237,0,783,0,0,74,0,0,61
Apr,1952,5.3,-6.3,-0.5,49,21.2,65,4,554,0,2,41,0,0,57
May,1952,9.8,-2.2,3.8,61,15.7,10,32,439,0,7,26,72,11,59
Jun,1952,12.0,0.5,6.2,78,5.7,2,63,353,0,15,14,83,4,62
Jul,1952,17.9,3.6,10.8,29,30.1,0,177,225,0,27,1,108,79,56
Aug,1952,18.3,4.5,11.4,14,23.1,0,198,206,2,28,0,93,79,57
Sep,1952,15.9,2.0,9.0,14,21.1,1,128,271,2,20,1,62,48,56
Oct,1952,10.7,-2.0,4.4,11,15.6,12,47,424,0,9,1,33,23,57
Nov,1952,-2.4,-10.0,-6.2,12,9.6,201,0,726,0,1,10,0,0,68
Dec,1952,-2.8,-8.8,-5.8,68,2.7,198,0,734,0,1,55,0,0,66
Jan,1953,-0.8,-7.7,-4.2,179,-0.5,158,0,690,0,2,111,0,0,71
Feb,1953,-2.0,-10.1,-6.0,94,13.9,187,0,669,0,1,85,0,0,66
Mar,1953,0.8,-8.5,-3.9,84,17.1,150,0,680,0,1,79,0,0,62
Apr,1953,2.0,-6.9,-2.5,79,9.5,109,0,614,0,1,74,0,0,65
May,1953,8.9,-2.5,3.2,50,17.7,14,26,459,0,7,25,69,19,61
Jun,1953,10.2,1.0,5.6,150,-0.3,3,53,372,0,17,35,72,0,69
Jul,1953,17.6,4.1,10.9,31,39.3,0,180,222,0,28,1,106,75,58
Aug,1953,16.6,4.6,10.6,95,9.5,0,171,232,1,28,4,84,0,62
Sep,1953,12.6,1.3,7.0,30,10.4,2,80,332,0,18,4,52,22,63
Oct,1953,6.5,-1.8,2.3,53,3.5,27,27,487,0,9,15,25,0,70
Nov,1953,0.6,-6.0,-2.7,71,0.5,118,0,620,2,3,43,0,0,73
Dec,1953,-2.1,-9.6,-5.9,114,1.7,200,0,737,0,1,93,0,0,74
Jan,1954,-7.7,-14.9,-11.3,171,5.5,353,0,908,0,0,165,0,0,68
Feb,1954,-1.0,-7.6,-4.3,77,10.9,144,0,620,0,2,62,0,0,73
Mar,1954,-2.8,-11.7,-7.2,67,24.0,238,0,784,0,0,66,0,0,63
Apr,1954,1.3,-7.8,-3.3,23,18.6,129,0,637,0,1,22,0,0,63
May,1954,9.7,-1.7,4.0,100,16.7,9,34,434,0,9,41,71,0,61
Jun,1954,10.2,-0.2,5.0,95,17.7,4,45,391,0,13,28,74,0,65
Jul,1954,15.7,3.5,9.6,70,25.1,0,140,261,0,27,3,96,26,61
Aug,1954,13.7,3.4,8.6,102,5.5,0,112,294,0,26,8,73,0,66
Sep,1954,10.7,1.9,6.3,61,4.4,3,67,351,0,20,10,44,0,70
Oct,1954,4.0,-4.2,-0.1,24,3.5,60,13,563,0,5,15,0,0,69
Nov,1954,2.0,-4.3,-1.2,86,-3.5,85,2,575,1,5,39,0,0,75
Dec,1954,-2.9,-10.1,-6.5,62,2.7,217,0,756,0,1,53,0,0,69
Jan,1955,-4.9,-11.9,-8.4,77,4.5,265,0,819,0,1,69,0,0,70
Feb,1955,-6.0,-14.7,-10.4,105,7.5,293,0,790,0,0,104,0,0,63
Mar,1955,-6.3,-14.9,-10.6,75,20.2,332,0,888,0,0,75,0,0,62
Apr,1955,0.7,-8.2,-3.8,59,20.9,141,0,652,0,1,57,0,0,64
May,1955,5.4,-3.3,1.1,57,7.7,38,13,525,0,5,39,54,0,68
Jun,1955,13.1,0.9,7.0,72,18.7,2,77,331,0,17,9,88,16,60
Jul,1955,15.5,4.6,10.1,80,0.7,0,154,247,0,29,3,93,13,65
Aug,1955,17.9,3.3,10.6,7,39.4,0,172,231,1,26,0,93,86,55
Sep,1955,12.6,0.5,6.6,50,18.3,3,72,344,0,16,7,52,2,61
Oct,1955,5.1,-2.2,1.4,108,5.5,37,20,516,0,8,44,22,0,73
Nov,1955,-7.1,-14.0,-10.6,133,7.5,317,0,857,1,0,129,0,0,70
Dec,1955,-6.7,-14.4,-10.6,163,6.7,330,0,883,0,0,159,0,0,70
Jan,1956,-4.8,-11.8,-8.3,147,7.5,262,0,815,0,1,131,0,0,70
Feb,1956,-8.1,-16.7,-12.4,91,8.5,349,0,847,0,0,91,0,0,62
Mar,1956,-2.8,-11.6,-7.2,90,18.1,237,0,783,0,0,89,0,0,63
Apr,1956,5.5,-6.8,-0.6,19,31.0,68,5,558,0,1,16,0,0,55
May,1956,11.4,-2.1,4.7,38,39.8,7,42,413,0,8,12,80,42,55
Jun,1956,11.1,1.1,6.1,111,15.7,2,61,357,0,18,21,76,0,67
Jul,1956,18.8,4.9,11.8,42,36.0,0,212,191,2,29,1,111,70,57
Aug,1956,17.8,4.7,11.3,35,20.5,0,194,210,2,28,1,90,55,59
Sep,1956,13.4,1.5,7.5,44,16.4,2,90,317,1,19,5,54,10,61
Oct,1956,4.3,-3.0,0.7,70,0.5,48,16,540,0,7,37,21,0,73
Nov,1956,-3.4,-9.5,-6.4,51,6.6,205,0,732,0,1,44,0,0,74
Dec,1956,-4.2,-11.6,-7.9,115,5.7,255,0,800,0,0,105,0,0,66
Jan,1957,-12.3,-20.7,-16.5,141,10.5,513,0,1067,0,0,140,0,0,61
Feb,1957,-5.6,-15.8,-10.7,109,12.3,302,0,799,0,0,108,0,0,57
Mar,1957,-1.5,-9.8,-5.6,91,17.5,198,0,735,0,1,89,0,0,66
Apr,1957,4.2,-6.4,-1.1,39,11.5,78,5,574,0,2,34,0,0,60
May,1957,11.6,0.3,5.9,76,19.7,3,61,374,0,15,16,77,1,63
Jun,1957,12.8,2.0,7.4,77,-1.3,1,85,319,0,21,8,84,6,65
Jul,1957,15.7,3.2,9.5,47,11.7,0,137,265,0,26,2,97,50,60
Aug,1957,13.9,2.8,8.3,57,11.5,0,106,301,0,24,5,74,18,64
Sep,1957,14.9,1.6,8.2,6,15.4,1,109,293,2,19,1,59,53,58
Oct,1957,3.1,-3.4,-0.1,97,1.5,61,13,564,0,6,62,0,0,75
Nov,1957,-1.9,-9.1,-5.5,52,3.5,186,0,704,0,1,43,0,0,70
Dec,1957,-1.9,-8.7,-5.3,66,-0.3,184,0,719,0,1,51,0,0,68
Jan,1958,-2.3,-8.5,-5.4,102,3.5,190,0,727,0,2,74,0,0,74
Feb,1958,-1.5,-6.4,-4.0,164,3.5,136,0,611,0,2,128,0,0,80
Mar,1958,-0.7,-9.7,-5.2,75,18.1,186,0,721,0,1,73,0,0,63
Apr,1958,3.2,-6.1,-1.5,75,18.1,85,0,584,0,2,67,0,0,64
May,1958,14.6,0.6,7.6,43,36.5,1,97,322,0,16,4,92,49,56
Jun,1958,15.6,3.8,9.7,107,-8.3,0,143,250,1,26,3,95,0,62
Jul,1958,20.0,5.5,12.8,24,13.7,0,242,162,3,30,0,117,93,56
Aug,1958,21.0,6.5,13.7,19,28.7,0,272,134,6,30,0,103,84,56
Sep,1958,11.4,1.3,6.4,61,6.4,3,68,349,0,18,10,47,0,67
Oct,1958,6.1,-2.6,1.8,124,12.6,33,23,505,0,8,45,24,0,69
Nov,1958,-3.5,-10.0,-6.7,139,5.9,212,0,742,1,1,124,0,0,72
Dec,1958,-3.1,-8.8,-5.9,142,1.7,202,0,739,0,1,116,0,0,71
Jan,1959,-5.3,-12.4,-8.9,181,2.5,275,0,833,0,0,165,0,0,69
Feb,1959,-5.7,-13.0,-9.3,140,7.5,262,0,761,0,0,138,0,0,68
Mar,1959,-0.8,-8.5,-4.7,77,12.5,171,0,705,0,1,75,0,0,68
Apr,1959,4.7,-6.2,-0.7,18,24.1,71,2,562,0,2,15,0,0,59
May,1959,6.6,-2.8,1.9,83,7.7,26,17,500,0,6,51,58,0,66
Jun,1959,12.6,1.6,7.1,71,7.7,1,79,327,0,20,8,83,13,64
Jul,1959,18.8,4.3,11.6,13,41.6,0,203,200,1,28,0,112,100,55
Aug,1959,14.7,3.3,9.0,40,11.5,0,123,281,0,26,3,77,38,63
Sep,1959,8.9,1.7,5.3,125,-3.6,5,50,381,0,19,26,38,0,75
Oct,1959,3.8,-2.6,0.6,92,5.5,48,16,541,0,8,49,20,0,76
Nov,1959,-4.1,-10.9,-7.5,105,5.5,225,0,764,1,1,96,0,0,71
Dec,1959,-3.2,-10.4,-6.8,54,2.7,226,0,766,0,1,47,0,0,76
Jan,1960,-6.8,-14.4,-10.6,106,8.5,330,0,885,0,0,101,0,0,67
Feb,1960,-4.1,-12.4,-8.2,85,13.9,239,0,730,0,0,83,0,0,65
Mar,1960,-0.2,-10.3,-5.2,49,13.5,186,0,722,0,1,48,0,0,59
Apr,1960,4.3,-5.9,-0.8,47,22.7,72,4,564,0,2,40,0,0,62
May,1960,6.4,-2.4,2.0,99,1.7,25,18,496,0,7,61,57,0,68
Jun,1960,13.5,1.8,7.6,30,17.7,1,91,311,0,20,3,88,58,62
Jul,1960,22.2,5.7,14.0,5,49.2,0,279,127,5,30,0,130,125,51
Aug,1960,15.6,4.7,10.2,53,7.5,0,157,245,0,28,3,79,25,65
Sep,1960,12.5,0.6,6.5,35,19.8,3,71,345,0,16,5,52,17,61
Oct,1960,6.1,-1.7,2.2,71,2.5,28,25,492,0,10,22,23,0,72
Nov,1960,-2.5,-8.8,-5.6,104,6.1,190,0,709,0,1,87,0,0,73
Dec,1960,-4.5,-11.4,-8.0,88,4.7,257,0,801,0,1,81,0,0,69
Jan,1961,-2.9,-9.8,-6.3,37,7.5,213,0,754,0,1,29,0,0,71
Feb,1961,-1.8,-7.4,-4.6,154,7.5,152,0,629,0,2,128,0,0,76
Mar,1961,0.0,-8.7,-4.4,89,13.7,163,0,695,0,1,85,0,0,64
Apr,1961,2.9,-5.8,-1.5,58,9.5,86,0,584,0,2,52,0,0,66
May,1961,8.9,-0.9,4.0,97,9.7,10,34,435,0,11,40,66,0,67
Jun,1961,17.5,3.3,10.4,81,50.1,0,164,228,2,25,2,108,27,56
Jul,1961,19.2,5.6,12.4,58,29.7,0,230,174,2,30,1,112,53,58
Aug,1961,20.2,6.4,13.3,52,29.5,0,259,147,5,30,1,99,47,58
Sep,1961,10.3,-0.6,4.9,31,10.4,6,44,395,0,12,7,46,16,63
Oct,1961,3.6,-3.7,-0.1,78,1.5,60,13,562,0,5,49,0,0,72
Nov,1961,-4.2,-11.9,-8.0,70,9.0,242,0,781,1,0,65,0,0,67
Dec,1961,-5.2,-12.1,-8.7,159,1.7,275,0,823,0,0,149,0,0,70
Jan,1962,-6.2,-14.0,-10.1,166,5.5,315,0,870,0,0,157,0,0,66
Feb,1962,-4.1,-11.3,-7.7,97,10.9,228,0,716,0,0,93,0,0,69
Mar,1962,-3.0,-12.0,-7.5,83,15.5,244,0,792,0,0,82,0,0,62
Apr,1962,6.0,-5.0,0.5,37,17.8,49,6,525,0,3,27,47,9,60
May,1962,7.0,-1.9,2.5,52,1.7,19,21,479,0,8,30,59,6,68
Jun,1962,13.3,0.7,7.0,58,34.4,2,76,332,0,16,8,89,31,59
Jul,1962,17.0,3.6,10.3,32,29.1,0,162,240,0,27,1,103,71,58
Aug,1962,14.8,4.1,9.4,71,1.5,0,136,267,0,27,4,76,5,66
Sep,1962,13.7,0.8,7.3,52,15.4,2,86,322,1,17,6,56,3,59
Oct,1962,6.1,-1.7,2.2,69,1.5,28,25,492,0,10,21,24,0,72
Nov,1962,0.4,-6.3,-2.9,96,1.5,125,0,628,1,3,61,0,0,73
Dec,1962,-1.3,-7.2,-4.3,59,4.3,155,0,687,0,2,40,0,0,70
Jan,1963,-7.3,-15.5,-11.4,76,12.0,355,0,910,0,0,74,0,0,64
Feb,1963,0.1,-8.5,-4.2,66,10.9,142,0,617,0,1,53,0,0,65
Mar,1963,0.3,-8.1,-3.9,84,20.1,150,0,681,0,1,79,0,0,65
Apr,1963,3.0,-5.4,-1.2,90,11.5,80,2,575,0,3,79,0,0,68
May,1963,10.1,-2.3,3.9,31,40.6,10,33,437,0,7,13,74,43,58
Jun,1963,12.5,1.9,7.2,95,14.7,1,81,325,0,21,11,82,0,65
Jul,1963,15.4,4.2,9.8,61,14.7,0,147,255,0,28,3,93,32,64
Aug,1963,17.9,5.3,11.6,43,28.5,0,204,200,2,29,1,89,46,61
Sep,1963,15.7,4.0,9.9,71,17.4,1,153,245,3,25,4,59,0,63
Oct,1963,7.0,-0.6,3.2,36,-2.5,20,34,461,0,13,7,24,0,73
Nov,1963,-1.5,-7.8,-4.6,124,1.5,167,0,679,0,2,96,0,0,74
Dec,1963,-3.9,-10.2,-7.1,168,2.7,233,0,774,0,1,148,0,0,75
Jan,1964,-3.9,-10.3,-7.1,149,2.5,233,0,777,0,1,124,0,0,72
Feb,1964,-2.6,-11.7,-7.1,46,13.5,214,0,700,0,0,44,0,0,62
Mar,1964,-2.8,-10.4,-6.6,82,13.5,222,0,763,0,1,81,0,0,68
Apr,1964,2.2,-6.8,-2.3,36,22.5,105,0,609,0,1,34,0,0,64
May,1964,7.7,-2.5,2.6,38,13.7,19,22,477,0,7,21,63,25,64
Jun,1964,11.7,1.8,6.7,119,0.7,2,72,339,0,20,17,78,0,67
Jul,1964,16.7,4.6,10.7,103,16.7,0,174,228,0,29,3,99,0,62
Aug,1964,13.7,2.8,8.2,95,9.5,0,103,304,0,24,8,74,0,65
Sep,1964,9.0,0.3,4.6,92,1.4,7,41,402,0,15,23,41,0,70
Oct,1964,6.8,-2.8,2.0,15,6.5,30,24,498,0,7,5,26,11,65
Nov,1964,-2.7,-7.6,-5.2,128,3.5,179,0,695,1,2,104,0,0,79
Dec,1964,-7.6,-15.1,-11.3,133,0.7,353,0,906,0,0,130,0,0,73
Jan,1965,-4.2,-10.2,-7.2,210,4.5,236,0,782,0,1,177,0,0,74
Feb,1965,-3.5,-10.7,-7.1,122,9.5,214,0,699,0,0,116,0,0,69
Mar,1965,-2.9,-14.0,-8.5,29,35.5,266,0,822,0,0,29,0,0,54
Apr,1965,4.5,-5.7,-0.6,40,16.5,68,1,558,0,2,34,0,0,62
May,1965,8.0,-3.0,2.5,38,22.1,20,21,481,0,6,22,65,27,62
Jun,1965,13.7,0.9,7.3,51,38.6,1,83,322,0,17,6,91,40,59
Jul,1965,18.5,5.4,12.0,44,25.5,0,216,188,2,30,1,108,64,59
Aug,1965,16.5,6.8,11.6,99,4.5,0,206,199,2,30,3,79,0,69
Sep,1965,9.1,-0.8,4.1,37,19.2,8,36,417,0,12,11,43,6,66
Oct,1965,7.5,-0.7,3.4,20,5.5,18,36,454,0,13,3,26,5,71
Nov,1965,-1.5,-7.8,-4.7,87,2.5,168,0,680,1,2,68,0,0,74
Dec,1965,-4.1,-10.7,-7.4,126,0.7,242,0,784,0,1,113,0,0,67
Jan,1966,-5.2,-12.3,-8.8,135,5.5,272,0,829,0,1,123,0,0,70
Feb,1966,-3.0,-10.1,-6.6,57,10.5,200,0,684,0,1,53,0,0,70
Mar,1966,0.2,-9.4,-4.6,59,15.2,170,0,703,0,1,57,0,0,61
Apr,1966,3.9,-6.7,-1.4,45,26.6,84,0,581,0,2,40,0,0,60
May,1966,10.3,-1.9,4.2,43,21.2,8,36,427,0,8,16,74,32,59
Jun,1966,11.6,0.7,6.2,59,15.7,2,62,355,0,16,11,80,21,64
Jul,1966,15.7,4.2,10.0,63,21.7,0,152,250,0,28,3,94,32,63
Aug,1966,16.4,3.9,10.2,58,27.5,0,157,245,0,27,3,85,27,60
Sep,1966,14.5,3.7,9.1,41,11.4,1,132,268,2,24,3,54,13,65
Oct,1966,5.0,-2.2,1.4,69,3.5,37,20,516,0,8,28,22,0,73
Nov,1966,-1.4,-7.4,-4.4,137,1.5,161,0,672,1,2,104,0,0,75
Dec,1966,-2.4,-8.2,-5.3,156,-0.3,183,0,719,0,2,121,0,0,72
Jan,1967,-2.3,-9.0,-5.7,137,5.5,196,0,734,0,1,102,0,0,72
Feb,1967,-0.5,-8.8,-4.7,60,7.5,153,0,630,0,1,50,0,0,66
Mar,1967,-1.9,-9.6,-5.7,100,3.5,200,0,738,0,1,98,0,0,68
Apr,1967,1.8,-7.4,-2.8,57,18.6,117,0,623,0,1,54,0,0,63
May,1967,7.9,-2.2,2.8,37,14.7,17,23,470,0,7,20,63,26,65
Jun,1967,15.3,2.5,8.9,45,29.9,1,121,274,0,22,2,96,51,59
Jul,1967,18.9,4.8,11.9,22,53.8,0,213,191,2,29,0,112,90,56
Aug,1967,22.2,6.1,14.1,9,47.5,0,284,121,7,30,0,110,101,52
Sep,1967,17.3,3.7,10.5,26,27.0,1,171,226,4,24,1,64,38,58
Oct,1967,4.5,-1.3,1.6,171,-7.5,35,21,510,0,11,66,20,0,79
Nov,1967,-1.4,-8.1,-4.7,62,3.5,169,0,682,0,2,48,0,0,72
Dec,1967,-5.0,-12.1,-8.5,160,2.7,271,0,819,0,0,150,0,0,75
Jan,1968,-4.0,-11.4,-7.7,99,1.5,248,0,796,0,1,86,0,0,68
Feb,1968,-0.5,-9.9,-5.2,69,14.9,166,0,645,0,1,60,0,0,61
Mar,1968,1.1,-7.5,-3.2,68,20.2,133,0,659,0,1,62,0,0,66
Apr,1968,2.4,-7.0,-2.3,40,18.9,104,0,608,0,1,38,0,0,63
May,1968,8.1,-2.7,2.7,73,14.7,18,22,475,0,6,40,65,0,62
Jun,1968,11.6,1.2,6.4,102,5.7,2,67,348,0,18,17,79,0,66
Jul,1968,18.5,4.9,11.7,31,30.7,0,208,196,1,29,1,109,78,58
Aug,1968,14.2,4.3,9.2,105,1.5,0,130,273,0,28,7,73,0,68
Sep,1968,11.3,2.1,6.7,58,10.4,3,74,340,0,20,8,46,0,69
Oct,1968,4.0,-2.8,0.6,70,-7.5,48,16,541,0,7,37,20,0,74
Nov,1968,-1.8,-7.7,-4.8,62,1.5,170,0,683,0,2,49,0,0,75
Dec,1968,-7.6,-14.8,-11.2,200,1.7,349,0,901,0,0,196,0,0,69
Jan,1969,-12.2,-20.3,-16.3,165,0.5,506,0,1061,0,0,164,0,0,63
Feb,1969,-5.4,-14.5,-9.9,98,12.0,273,0,778,0,0,96,0,0,61
Mar,1969,-0.6,-11.2,-5.9,43,21.2,204,0,742,0,0,42,0,0,57
Apr,1969,4.0,-4.9,-0.5,94,11.5,66,8,554,0,3,77,0,0,66
May,1969,11.5,-1.1,5.2,51,37.2,5,49,397,0,10,14,79,28,58
Jun,1969,16.0,3.7,9.8,52,23.6,0,147,246,1,25,1,98,46,61
Jul,1969,16.6,3.9,10.3,23,37.2,0,161,241,0,28,1,101,78,60
Aug,1969,18.0,4.0,11.0,4,27.0,0,184,219,1,27,0,92,88,57
Sep,1969,12.0,2.7,7.3,112,-5.6,2,87,321,1,22,13,48,0,69
Oct,1969,4.3,-3.9,0.2,68,8.5,55,14,553,0,5,40,22,0,70
Nov,1969,-0.5,-6.7,-3.6,50,5.6,140,2,647,0,2,34,0,0,74
Dec,1969,-3.4,-9.2,-6.3,115,2.7,213,0,751,0,1,97,0,0,68
Jan,1970,-5.5,-12.8,-9.1,174,3.5,286,0,841,0,0,160,0,0,68
Feb,1970,-1.3,-9.3,-5.3,55,18.0,169,0,649,0,1,48,0,0,67
Mar,1970,-0.8,-10.6,-5.7,65,14.5,199,0,737,0,0,64,0,0,60
Apr,1970,1.5,-7.6,-3.0,30,15.5,123,0,631,0,1,29,0,0,64
May,1970,9.7,-2.7,3.5,33,29.2,12,29,449,0,6,15,73,40,58
Jun,1970,15.9,3.4,9.6,60,33.6,0,141,251,1,25,2,98,38,60
Jul,1970,19.2,6.1,12.6,39,25.3,0,238,166,2,30,1,111,72,59
Aug,1970,19.9,5.3,12.6,16,44.5,0,236,170,3,29,0,99,84,55
Sep,1970,9.3,-0.8,4.2,42,11.4,8,37,413,0,12,12,43,2,66
Oct,1970,4.1,-4.2,-0.1,78,9.9,60,13,562,0,5,49,0,0,69
Nov,1970,-3.5,-9.6,-6.6,125,3.5,209,0,737,0,1,111,0,0,74
Dec,1970,-5.6,-13.6,-9.6,132,1.7,297,0,853,0,0,127,0,0,75
Jan,1971,-5.2,-12.0,-8.6,179,-1.5,269,0,825,0,1,162,0,0,71
Feb,1971,-3.7,-10.3,-7.0,155,5.5,211,0,697,0,1,146,0,0,72
Mar,1971,-3.3,-11.5,-7.4,85,15.5,242,0,788,0,0,84,0,0,65
Apr,1971,3.9,-6.6,-1.4,38,25.5,84,4,581,0,2,34,0,0,60
May,1971,9.0,-0.9,4.0,78,25.4,9,34,433,0,11,31,67,0,66
Jun,1971,10.3,0.9,5.6,124,10.7,3,53,372,0,17,29,72,0,69
Jul,1971,17.8,4.6,11.2,48,36.6,0,191,211,1,29,1,106,58,59
Aug,1971,21.2,6.8,14.0,36,31.7,0,280,124,7,30,0,104,68,56
Sep,1971,9.2,0.5,4.9,43,8.4,6,45,394,0,16,10,41,0,70
Oct,1971,3.6,-3.7,0.0,90,8.5,60,13,561,0,5,56,0,0,73
Nov,1971,-2.2,-7.5,-4.8,70,4.5,172,0,685,0,2,55,0,0,78
Dec,1971,-8.5,-16.3,-12.4,257,4.7,387,0,940,0,0,254,0,0,66
Jan,1972,-8.6,-17.0,-12.8,167,2.5,399,0,953,0,0,164,0,0,63
Feb,1972,-4.3,-11.9,-8.1,91,-1.5,236,0,727,0,0,88,0,0,67
Mar,1972,-0.2,-8.3,-4.2,121,5.5,159,0,691,0,1,115,0,0,66
Apr,1972,1.1,-7.8,-3.3,58,14.5,130,0,639,0,1,56,0,0,64
May,1972,9.4,-1.0,4.2,65,22.3,8,36,427,0,11,25,69,4,65
Jun,1972,11.1,2.3,6.7,117,6.7,2,72,340,0,22,17,74,0,70
Jul,1972,15.7,3.6,9.6,48,37.0,0,141,261,0,27,2,96,47,61
Aug,1972,18.3,5.8,12.0,39,28.5,0,219,186,2,30,1,91,51,61
Sep,1972,8.5,-0.5,4.0,81,11.4,9,34,420,0,12,24,41,0,69
Oct,1972,4.0,-5.1,-0.6,30,14.6,69,11,577,0,3,21,0,0,66
Nov,1972,-1.9,-7.0,-4.4,47,2.5,161,0,672,0,2,36,0,0,78
Dec,1972,-6.6,-13.5,-10.1,111,1.7,314,0,866,0,0,107,0,0,65
Jan,1973,-6.4,-14.4,-10.4,47,6.5,324,0,879,0,0,45,0,0,65
Feb,1973,-3.1,-11.4,-7.3,135,10.4,217,0,703,0,0,128,0,0,65
Mar,1973,-0.2,-8.5,-4.4,94,9.5,163,0,696,0,1,90,0,0,66
Apr,1973,4.1,-6.8,-1.3,24,21.2,83,1,580,0,1,21,0,0,59
May,1973,9.7,-1.8,3.9,45,35.5,10,33,436,0,8,19,71,26,61
Jun,1973,12.5,0.8,6.7,43,22.7,2,71,341,0,17,6,84,41,62
Jul,1973,18.5,4.6,11.5,8,36.7,0,202,201,1,29,0,110,102,57
Aug,1973,18.2,4.8,11.5,19,36.3,0,200,204,2,29,1,92,72,58
Sep,1973,13.0,2.1,7.5,76,13.4,2,92,314,1,20,8,52,0,64
Oct,1973,3.7,-2.1,0.8,169,3.5,45,17,534,0,9,84,19,0,78
Nov,1973,-5.0,-10.2,-7.6,199,-0.5,229,0,768,1,1,182,0,0,78
Dec,1973,-2.6,-8.0,-5.3,136,2.7,183,0,719,0,2,105,0,0,70
Jan,1974,-5.4,-13.2,-9.3,143,4.5,292,0,846,0,0,133,0,0,66
Feb,1974,-2.0,-8.4,-5.2,132,2.5,166,0,646,0,1,115,0,0,73
Mar,1974,-1.6,-8.8,-5.2,105,5.5,186,0,721,0,1,102,0,0,70
Apr,1974,3.6,-4.7,-0.5,69,7.5,67,2,556,0,3,57,0,0,69
May,1974,6.2,-3.0,1.6,70,15.7,30,15,509,0,5,45,57,0,67
Jun,1974,16.2,2.5,9.3,12,35.7,0,133,260,0,23,0,101,89,57
Jul,1974,15.5,3.9,9.7,61,9.7,0,144,257,0,28,3,94,33,63
Aug,1974,17.4,4.8,11.1,42,30.3,0,188,216,2,29,1,88,46,60
Sep,1974,14.2,1.3,7.7,12,31.4,2,97,308,1,18,1,57,45,59
Oct,1974,7.5,-3.5,2.0,13,18.6,30,24,498,0,6,4,28,14,61
Nov,1974,-1.5,-7.0,-4.2,86,9.6,156,0,666,1,2,64,0,0,77
Dec,1974,-3.2,-9.7,-6.5,176,4.7,217,0,755,0,1,150,0,0,77
Jan,1975,-6.0,-14.0,-10.0,173,7.5,312,0,867,0,0,163,0,0,65
Feb,1975,-7.4,-16.4,-11.9,183,6.5,337,0,834,0,0,182,0,0,61
Mar,1975,-4.0,-11.6,-7.8,83,9.5,251,0,801,0,0,82,0,0,68
Apr,1975,1.9,-8.4,-3.3,47,22.5,129,0,637,0,1,45,0,0,59
May,1975,8.5,-3.0,2.8,38,34.7,17,23,472,0,6,21,68,29,60
Jun,1975,11.7,0.9,6.3,70,12.7,2,65,351,0,17,12,80,10,64
Jul,1975,19.0,6.9,12.9,43,21.7,0,247,157,3,30,1,107,64,62
Aug,1975,13.5,3.7,8.6,84,5.5,0,113,293,0,27,7,71,0,68
Sep,1975,14.2,0.9,7.5,6,42.4,2,92,314,1,17,1,57,51,58
Oct,1975,4.2,-2.2,1.0,98,6.5,43,18,529,0,9,46,20,0,76
Nov,1975,-2.2,-9.3,-5.7,142,7.6,192,0,712,0,1,120,0,0,70
Dec,1975,-3.2,-10.5,-6.9,114,4.7,227,0,767,0,1,99,0,0,72
Jan,1976,-3.1,-10.6,-6.9,134,5.5,228,0,772,0,1,110,0,0,68
Feb,1976,-3.5,-11.1,-7.3,82,1.5,218,0,704,0,0,78,0,0,68
Mar,1976,-3.7,-11.6,-7.7,73,14.1,248,0,797,0,0,73,0,0,67
Apr,1976,3.5,-6.3,-1.4,42,25.4,84,0,581,0,2,37,0,0,63
May,1976,8.4,-1.9,3.3,76,34.3,14,27,457,0,8,37,66,0,64
Jun,1976,10.1,-0.2,4.9,92,21.7,4,44,393,0,13,28,74,0,65
Jul,1976,15.3,4.0,9.6,42,25.0,0,142,260,0,28,2,93,51,64
Aug,1976,12.1,5.3,8.7,167,-5.5,0,115,290,0,29,13,59,0,77
Sep,1976,12.4,2.5,7.5,19,21.1,2,90,317,1,21,2,49,30,67
