Month,Year,Max Temp,Min Temp,Ave Temp,Precipitation,Radiation,DDays < 0°C,DDays > 5°C,DDays < 18°C,DDays > 18°C,Frost Free Days,Snowfall,Evaporation,Moisture Deficit,Relative Humidity
Apr,1951,7.1,-4.7,1.2,50,41.2,39,7,504,0,3,32,50,0,58
May,1951,11.4,0.3,5.8,124,6.0,4,59,377,0,15,27,76,0,64
Jun,1951,15.4,2.9,9.2,20,27.8,1,128,265,0,24,1,97,76,60
Jul,1951,18.1,6.5,12.3,68,24.7,0,227,177,2,30,1,103,35,64
Aug,1951,17.6,6.1,11.9,6,22.9,0,213,192,2,30,0,86,81,64
Sep,1951,14.3,5.0,9.7,92,15.0,1,147,251,3,26,5,52,0,70
Oct,1951,7.9,0.6,4.3,333,2.0,13,46,427,0,17,37,25,0,75
Nov,1951,2.8,-3.9,-0.6,543,1.4,72,0,557,0,6,218,0,0,74
Dec,1951,-1.8,-7.8,-4.8,301,7.3,169,0,703,0,2,219,0,0,75
Jan,1952,-1.8,-7.3,-4.6,493,5.0,167,0,700,0,2,321,0,0,76
Feb,1952,0.0,-6.2,-3.1,379,8.9,117,0,587,0,2,266,0,0,74
Mar,1952,1.2,-5.8,-2.3,226,10.4,111,0,631,0,3,195,0,0,72
Apr,1952,5.0,-3.2,0.9,259,-4.6,43,5,513,0,6,174,41,0,70
May,1952,10.7,0.0,5.3,116,12.0,5,51,393,0,14,30,73,0,65
Jun,1952,12.3,2.1,7.2,113,3.0,1,82,324,0,21,13,81,0,66
Jul,1952,17.1,6.2,11.6,44,29.8,0,205,198,1,30,1,98,54,65
Aug,1952,17.4,7.1,12.2,57,22.0,0,224,181,3,30,1,82,26,67
Sep,1952,15.5,6.0,10.8,60,13.0,0,179,218,4,27,2,55,0,69
Oct,1952,11.5,2.8,7.2,63,11.9,4,95,337,0,23,1,31,0,71
Nov,1952,2.7,-3.6,-0.5,337,4.4,70,0,554,0,6,132,0,0,76
Dec,1952,1.7,-4.0,-1.2,638,2.4,84,1,591,0,6,219,0,0,74
Jan,1953,1.0,-4.4,-1.7,634,-1.0,99,0,613,0,5,238,0,0,78
Feb,1953,1.1,-5.1,-2.0,246,7.9,94,0,556,0,3,142,0,0,75
Mar,1953,1.9,-4.6,-1.4,300,4.4,90,0,602,0,4,231,0,0,74
Apr,1953,4.3,-3.0,0.6,124,9.4,47,3,521,0,6,88,38,0,73
May,1953,10.2,0.1,5.2,142,11.0,5,49,398,0,14,40,71,0,66
Jun,1953,11.7,2.5,7.1,101,10.0,1,79,327,0,23,12,76,0,69
Jul,1953,16.9,6.5,11.7,71,16.0,0,207,197,1,30,2,95,24,67
Aug,1953,16.4,7.8,12.1,183,-2.0,0,220,185,3,31,5,75,0,72
Sep,1953,14.7,5.6,10.1,141,8.0,1,161,237,3,27,7,52,0,71
Oct,1953,9.4,2.7,6.0,264,-1.0,7,73,372,0,23,11,26,0,77
Nov,1953,4.2,-1.0,1.6,674,-0.6,39,9,492,0,12,148,11,0,81
Dec,1953,1.3,-4.2,-1.4,439,1.4,90,0,599,0,5,164,0,0,77
Jan,1954,-2.6,-8.5,-5.6,420,7.1,194,0,731,0,2,310,0,0,75
Feb,1954,1.5,-4.4,-1.5,479,7.9,84,0,541,0,4,243,0,0,76
Mar,1954,1.5,-7.5,-3.0,109,27.4,127,0,653,0,1,99,0,0,64
Apr,1954,3.0,-4.7,-0.9,158,17.3,74,0,567,0,3,136,0,0,70
May,1954,11.2,0.1,5.7,84,7.0,4,56,383,0,14,19,75,0,63
Jun,1954,11.1,1.7,6.4,155,-6.0,2,67,348,0,20,25,75,0,69
Jul,1954,14.8,5.0,9.9,92,11.0,0,149,252,0,29,4,87,0,68
Aug,1954,14.9,7.1,11.0,115,2.0,0,184,219,1,30,4,69,0,75
Sep,1954,13.1,6.6,9.8,115,3.0,1,152,246,3,28,6,43,0,79
Oct,1954,8.4,1.1,4.8,275,8.0,11,52,412,0,18,23,26,0,75
Nov,1954,5.4,-0.1,2.7,616,-2.6,28,19,460,0,14,95,12,0,81
Dec,1954,1.3,-4.7,-1.7,461,4.4,94,0,607,0,5,183,0,0,78
Jan,1955,-0.3,-5.2,-2.7,264,3.0,121,0,644,0,4,125,0,0,80
Feb,1955,0.3,-6.7,-3.2,174,15.0,119,0,590,0,2,124,0,0,71
Mar,1955,-1.0,-7.5,-4.2,204,17.3,160,0,691,0,1,195,0,0,73
Apr,1955,2.8,-5.5,-1.3,177,21.7,83,0,580,0,2,157,0,0,68
May,1955,8.3,-1.7,3.3,134,10.0,13,27,456,0,9,66,64,0,65
Jun,1955,12.1,2.6,7.4,101,-1.0,1,85,319,0,23,11,78,0,69
Jul,1955,14.7,5.4,10.0,167,-2.0,0,154,248,0,30,7,85,0,70
Aug,1955,15.9,5.7,10.8,38,15.0,0,178,225,1,29,1,78,40,67
Sep,1955,13.5,5.2,9.4,107,9.0,1,139,260,2,26,7,48,0,73
Oct,1955,8.5,1.3,4.9,318,1.0,10,54,408,0,19,25,26,0,75
Nov,1955,-0.4,-6.6,-3.5,527,5.3,139,0,646,0,2,363,0,0,74
Dec,1955,-1.0,-7.6,-4.3,419,6.5,157,0,688,0,2,287,0,0,75
Jan,1956,-0.5,-6.4,-3.4,445,3.0,138,0,666,0,3,243,0,0,75
Feb,1956,-2.4,-7.8,-5.1,281,4.0,164,0,642,0,1,243,0,0,77
Mar,1956,0.5,-6.2,-2.8,346,11.4,123,0,648,0,2,310,0,0,72
Apr,1956,6.1,-3.4,1.3,38,28.2,38,8,500,0,5,23,46,8,65
May,1956,13.2,-0.1,6.5,40,39.9,2,73,355,0,14,6,86,46,57
Jun,1956,11.9,2.5,7.2,234,-3.0,1,81,325,0,23,27,77,0,69
Jul,1956,18.1,5.9,12.0,33,35.7,0,217,186,2,30,1,105,72,62
Aug,1956,17.6,6.7,12.2,43,12.0,0,223,183,3,30,1,85,42,65
Sep,1956,13.4,5.3,9.4,187,15.0,1,139,260,2,27,12,48,0,73
Oct,1956,7.2,0.1,3.6,385,9.1,17,38,447,0,15,60,24,0,75
Nov,1956,2.2,-4.1,-1.0,235,4.4,80,0,569,0,5,104,0,0,75
Dec,1956,1.0,-4.7,-1.8,494,1.4,98,0,612,0,5,206,0,0,72
Jan,1957,-3.3,-10.2,-6.7,162,12.0,224,0,767,0,1,133,0,0,70
Feb,1957,0.4,-8.0,-3.8,298,18.0,133,0,607,0,1,230,0,0,66
Mar,1957,1.6,-5.1,-1.7,404,9.4,98,0,614,0,3,328,0,0,73
Apr,1957,4.7,-2.7,1.0,298,8.4,42,6,509,0,7,196,39,0,73
May,1957,12.9,1.6,7.2,103,25.8,2,88,334,0,19,11,81,0,63
Jun,1957,13.8,3.6,8.7,168,3.0,1,116,279,0,25,9,85,0,67
Jul,1957,14.7,5.3,10.0,149,2.0,0,153,249,0,30,6,85,0,70
Aug,1957,15.3,6.4,10.9,227,6.0,0,180,223,1,30,9,73,0,71
Sep,1957,16.0,6.9,11.4,109,20.0,0,198,197,5,28,3,54,0,71
Oct,1957,9.0,0.6,4.8,140,17.1,11,53,411,0,17,12,28,0,71
Nov,1957,3.1,-4.3,-0.6,200,6.4,73,0,558,0,5,81,0,0,72
Dec,1957,1.9,-4.5,-1.3,604,1.4,86,1,594,0,5,214,0,0,77
Jan,1958,1.8,-3.7,-0.9,603,-1.0,84,0,589,0,6,185,0,0,78
Feb,1958,2.7,-2.4,0.2,575,1.0,59,0,495,0,8,180,14,0,81
Mar,1958,2.5,-5.2,-1.4,182,18.5,90,0,602,0,3,140,0,0,70
Apr,1958,5.6,-3.5,1.0,240,25.8,41,5,509,0,5,157,44,0,67
May,1958,14.4,1.6,8.0,59,32.8,1,107,309,0,20,4,89,31,59
Jun,1958,17.3,6.0,11.6,105,17.0,0,200,192,3,29,1,100,0,64
Jul,1958,20.7,8.0,14.3,0,44.9,0,289,118,6,31,0,115,115,61
Aug,1958,18.6,8.0,13.3,128,11.0,0,259,148,5,31,2,87,0,67
Sep,1958,12.7,5.7,9.2,186,-3.0,1,135,264,2,27,12,44,0,77
Oct,1958,9.4,2.1,5.8,295,3.0,7,68,381,0,21,14,27,0,75
Nov,1958,1.8,-5.3,-1.8,408,5.4,97,0,593,0,4,212,0,0,72
Dec,1958,2.5,-2.7,-0.1,511,0.4,67,3,558,0,8,126,0,0,75
Jan,1959,0.1,-5.7,-2.8,504,4.0,123,0,646,0,4,242,0,0,76
Feb,1959,0.2,-5.7,-2.7,298,12.1,109,0,577,0,3,198,0,0,76
Mar,1959,1.3,-4.5,-1.6,354,4.4,95,0,609,0,4,282,0,0,77
Apr,1959,5.8,-2.8,1.5,158,21.2,36,8,496,0,6,94,44,0,69
May,1959,10.5,-0.2,5.1,107,26.5,5,48,399,0,13,30,72,0,64
Jun,1959,13.5,3.5,8.5,196,5.0,1,110,286,0,25,12,84,0,67
Jul,1959,18.1,6.2,12.2,78,39.1,0,223,181,2,30,1,104,26,63
Aug,1959,15.5,6.5,11.0,70,2.0,0,184,219,1,30,3,74,4,71
Sep,1959,11.8,5.5,8.6,190,-7.0,1,119,282,2,27,15,41,0,79
Oct,1959,8.5,1.6,5.0,214,8.9,10,56,403,0,19,16,25,0,76
Nov,1959,2.6,-3.3,-0.4,335,7.3,68,0,551,0,7,127,0,0,77
Dec,1959,1.4,-4.7,-1.7,352,3.4,94,0,607,0,5,140,0,0,80
Jan,1960,-1.1,-6.6,-3.8,390,3.0,148,0,677,0,3,227,0,0,77
Feb,1960,1.0,-6.2,-2.6,413,16.0,107,0,573,0,2,268,0,0,71
Mar,1960,1.7,-4.9,-1.6,247,9.4,95,0,609,0,4,196,0,0,74
Apr,1960,5.1,-2.2,1.4,309,11.4,37,8,498,0,8,186,40,0,73
May,1960,8.5,0.3,4.4,217,-12.0,8,38,422,0,15,79,61,0,72
Jun,1960,12.6,2.9,7.8,59,10.0,1,94,307,0,24,5,80,21,68
Jul,1960,18.4,6.5,12.5,7,34.7,0,232,172,2,30,0,105,97,63
Aug,1960,15.3,6.7,11.0,156,0.0,0,185,218,1,30,6,72,0,72
Sep,1960,13.9,4.6,9.3,87,26.0,1,136,263,2,26,6,51,0,70
Oct,1960,8.7,2.7,5.7,392,0.0,8,66,383,0,23,20,24,0,79
Nov,1960,2.3,-3.6,-0.7,447,4.5,74,0,560,0,6,183,0,0,77
Dec,1960,1.2,-4.4,-1.6,277,5.4,93,0,604,0,5,108,0,0,76
Jan,1961,2.2,-4.0,-0.9,475,8.1,84,1,588,0,6,145,0,0,76
Feb,1961,1.1,-3.8,-1.4,737,7.1,82,0,538,0,5,364,0,0,80
Mar,1961,1.6,-3.8,-1.1,438,-1.6,85,0,594,0,5,325,0,0,78
Apr,1961,4.2,-2.3,1.0,243,6.4,43,6,511,0,8,162,37,0,76
May,1961,10.8,0.8,5.8,169,14.0,4,59,379,0,17,37,72,0,67
Jun,1961,15.6,4.5,10.1,81,26.1,0,154,239,1,27,2,94,12,65
Jul,1961,18.7,7.7,13.2,72,25.9,0,255,146,3,31,1,103,31,66
Aug,1961,19.9,8.3,14.1,84,23.9,0,282,122,7,31,1,93,9,64
Sep,1961,12.7,4.3,8.5,104,11.0,1,116,285,2,25,8,47,0,72
Oct,1961,7.4,0.3,3.8,288,7.0,15,41,441,0,16,40,24,0,75
Nov,1961,1.2,-4.9,-1.9,392,5.4,99,0,596,0,4,208,0,0,75
Dec,1961,-0.4,-6.1,-3.2,426,2.4,129,0,655,0,3,244,0,0,77
Jan,1962,0.5,-5.5,-2.5,312,2.0,116,0,637,0,4,141,0,0,75
Feb,1962,1.7,-5.0,-1.6,160,17.0,88,0,546,0,4,85,0,0,73
Mar,1962,0.6,-6.6,-3.0,241,19.6,128,0,653,0,2,218,0,0,70
Apr,1962,4.7,-1.9,1.4,262,-7.6,37,7,499,0,9,159,38,0,76
May,1962,8.9,-0.4,4.2,103,21.5,8,36,427,0,13,39,65,0,68
Jun,1962,13.3,2.3,7.8,108,22.0,1,94,306,0,22,9,86,0,64
Jul,1962,16.1,5.6,10.9,68,22.0,0,180,222,0,30,2,93,25,66
Aug,1962,14.2,6.9,10.6,264,-14.0,0,170,232,1,30,11,66,0,76
Sep,1962,14.3,5.5,9.9,130,18.8,1,153,244,3,27,7,51,0,71
Oct,1962,8.8,2.9,5.8,339,-2.0,7,69,378,0,23,16,24,0,80
Nov,1962,3.9,-2.3,0.8,672,2.4,50,3,516,0,9,187,11,0,77
Dec,1962,2.4,-3.3,-0.4,524,0.4,72,0,569,0,7,144,0,0,76
Jan,1963,-0.5,-6.8,-3.7,72,14.0,144,0,673,0,3,41,0,0,74
Feb,1963,4.6,-2.7,1.0,470,4.0,48,4,472,0,7,110,17,0,73
Mar,1963,1.8,-5.0,-1.6,322,18.5,96,0,610,0,4,257,0,0,73
Apr,1963,4.5,-2.5,1.0,263,12.4,42,5,510,0,7,174,38,0,74
May,1963,11.8,0.1,5.9,151,33.0,3,61,374,0,14,31,78,0,62
Jun,1963,13.3,3.1,8.2,143,12.0,1,103,295,0,24,10,84,0,67
Jul,1963,14.5,6.1,10.3,175,14.0,0,162,239,0,30,7,82,0,73
Aug,1963,17.0,7.9,12.4,65,19.0,0,231,174,3,31,1,78,13,71
Sep,1963,15.2,7.6,11.4,81,3.0,0,196,199,5,29,3,50,0,75
Oct,1963,8.5,2.7,5.6,478,1.0,8,65,386,0,23,26,24,0,80
Nov,1963,2.3,-3.8,-0.8,439,5.5,76,0,563,0,6,185,0,0,76
Dec,1963,2.1,-3.8,-0.8,517,2.4,78,1,581,0,6,161,0,0,78
Jan,1964,-0.2,-5.4,-2.8,601,2.0,123,0,646,0,4,288,0,0,78
Feb,1964,1.3,-5.9,-2.3,224,13.0,101,0,565,0,3,137,0,0,71
Mar,1964,1.0,-5.5,-2.2,272,4.4,109,0,629,0,3,232,0,0,74
Apr,1964,3.8,-4.0,-0.1,107,9.4,58,0,542,0,4,84,0,0,70
May,1964,9.4,-1.1,4.1,130,20.2,9,35,430,0,10,51,69,0,64
Jun,1964,11.6,3.6,7.6,151,14.0,1,90,312,0,25,14,73,0,73
Jul,1964,14.6,6.2,10.4,210,-10.0,0,165,237,0,30,8,82,0,73
Aug,1964,14.8,6.2,10.5,97,8.0,0,168,234,1,30,4,71,0,72
Sep,1964,12.1,4.8,8.5,142,10.0,1,115,287,2,26,12,44,0,76
Oct,1964,9.7,1.2,5.4,160,9.0,8,63,390,0,18,9,29,0,71
Nov,1964,1.0,-5.4,-2.2,384,7.4,108,0,607,0,4,217,0,0,74
Dec,1964,-2.1,-8.2,-5.1,476,4.4,179,0,714,0,2,361,0,0,76
Jan,1965,-1.2,-6.5,-3.8,331,2.0,149,0,678,0,3,193,0,0,77
Feb,1965,0.0,-5.8,-2.9,356,4.0,113,0,581,0,3,242,0,0,76
Mar,1965,2.9,-6.9,-2.0,63,38.4,104,0,622,0,2,53,0,0,62
Apr,1965,3.9,-2.6,0.7,193,16.4,46,4,519,0,7,135,36,0,76
May,1965,9.5,-1.1,4.2,101,23.7,9,36,429,0,10,39,69,0,64
Jun,1965,14.4,1.8,8.1,25,48.8,1,101,298,0,20,2,93,68,60
Jul,1965,17.7,6.4,12.0,41,32.0,0,219,185,2,30,1,101,60,64
Aug,1965,16.1,7.7,11.9,152,8.0,0,213,191,2,30,4,74,0,73
Sep,1965,13.0,4.0,8.5,21,28.8,1,116,286,2,25,2,49,28,70
Oct,1965,9.1,2.9,6.0,470,-2.0,7,72,373,0,23,20,25,0,79
Nov,1965,3.2,-2.4,0.4,515,0.4,56,3,528,0,9,161,11,0,79
Dec,1965,0.1,-5.8,-2.9,470,2.4,121,0,644,0,3,251,0,0,73
Jan,1966,-0.5,-6.3,-3.4,503,-1.0,136,0,663,0,3,270,0,0,76
Feb,1966,0.9,-5.4,-2.3,205,5.0,99,0,563,0,3,124,0,0,75
Mar,1966,2.0,-4.7,-1.3,371,5.4,90,0,602,0,4,286,0,0,73
Apr,1966,5.6,-3.6,1.0,38,29.3,42,5,510,0,5,25,44,5,67
May,1966,10.7,-0.6,5.1,76,11.0,5,47,401,0,12,22,74,0,62
Jun,1966,11.2,2.5,6.9,130,-3.0,2,75,334,0,23,17,74,0,71
Jul,1966,16.1,6.2,11.1,75,22.8,0,189,213,1,30,2,91,16,68
Aug,1966,16.7,6.8,11.7,65,21.0,0,208,196,2,30,2,79,15,68
Sep,1966,13.8,6.7,10.2,103,6.0,1,163,234,3,28,5,46,0,77
Oct,1966,8.3,1.3,4.8,241,6.0,11,53,411,0,19,20,25,0,76
Nov,1966,3.1,-3.2,-0.1,577,3.4,63,1,542,0,7,204,0,0,76
Dec,1966,1.9,-3.7,-0.9,660,-0.6,79,0,582,0,6,208,0,0,76
Jan,1967,0.1,-5.0,-2.5,534,2.0,115,0,636,0,5,239,0,0,79
Feb,1967,1.4,-4.8,-1.7,330,0.0,89,0,547,0,4,177,0,0,75
Mar,1967,0.7,-5.8,-2.6,395,5.4,117,0,639,0,3,347,0,0,73
Apr,1967,3.7,-4.7,-0.5,131,30.7,66,0,556,0,3,109,0,0,68
May,1967,9.8,0.8,5.3,84,13.0,5,50,395,0,17,22,67,0,70
Jun,1967,16.5,5.0,10.7,24,48.8,0,173,219,2,28,0,98,74,64
Jul,1967,16.9,6.8,11.9,37,25.0,0,213,191,2,30,1,95,58,68
Aug,1967,20.4,8.3,14.3,26,35.8,0,289,117,8,31,0,96,70,63
Sep,1967,15.0,6.7,10.9,131,13.0,0,182,214,4,28,5,51,0,73
Oct,1967,8.2,2.8,5.5,552,-4.0,8,63,389,0,23,31,23,0,81
Nov,1967,3.5,-3.0,0.2,229,1.4,58,4,533,0,7,75,11,0,75
Dec,1967,0.4,-6.4,-3.0,510,2.4,124,0,648,0,3,279,0,0,78
Jan,1968,0.4,-6.1,-2.9,613,2.0,124,0,648,0,3,298,0,0,73
Feb,1968,3.6,-5.5,-0.9,263,13.9,75,0,526,0,3,116,0,0,65
Mar,1968,2.4,-3.1,-0.3,344,-5.6,71,0,571,0,7,219,0,0,78
Apr,1968,3.3,-3.9,-0.3,144,7.4,62,0,548,0,4,116,0,0,72
May,1968,11.2,0.0,5.6,139,26.4,4,55,385,0,14,33,76,0,63
Jun,1968,12.7,2.6,7.7,96,24.4,1,91,310,0,23,9,82,0,67
Jul,1968,17.6,6.9,12.3,112,29.2,0,226,178,2,30,2,99,0,66
Aug,1968,14.6,6.8,10.7,180,7.0,0,174,228,1,30,7,68,0,75
Sep,1968,12.8,5.9,9.3,116,0.0,1,138,261,2,27,7,44,0,77
Oct,1968,7.8,1.2,4.5,482,-5.0,12,49,420,0,18,48,24,0,77
Nov,1968,2.9,-3.1,-0.1,540,3.4,64,2,543,0,7,194,0,0,77
Dec,1968,-2.1,-8.5,-5.3,560,6.4,185,0,720,0,1,435,0,0,72
Jan,1969,-5.2,-12.3,-8.8,331,8.1,273,0,830,0,0,302,0,0,69
Feb,1969,-0.4,-7.9,-4.2,347,12.9,141,0,616,0,1,277,0,0,69
Mar,1969,2.5,-6.1,-1.8,229,12.4,100,0,616,0,2,187,0,0,66
Apr,1969,3.2,-2.8,0.2,332,-11.6,54,3,535,0,6,253,34,0,77
May,1969,12.6,0.7,6.6,80,35.7,2,75,352,0,17,12,81,1,61
Jun,1969,16.5,5.7,11.1,90,38.0,0,183,208,2,28,1,96,6,66
Jul,1969,16.4,5.4,10.9,49,36.9,0,182,220,0,30,1,96,47,65
Aug,1969,14.8,6.1,10.5,126,-3.0,0,167,235,1,30,5,72,0,72
Sep,1969,12.6,5.9,9.2,252,8.0,1,135,264,2,27,16,43,0,78
Oct,1969,8.4,0.3,4.4,228,11.0,13,47,424,0,16,24,26,0,72
Nov,1969,3.6,-1.5,1.1,357,0.4,46,10,509,0,11,92,11,0,81
Dec,1969,2.0,-3.5,-0.7,506,1.4,77,4,578,0,6,152,0,0,72
Jan,1970,-0.1,-5.9,-3.0,265,3.0,128,0,652,0,4,133,0,0,76
Feb,1970,3.2,-4.2,-0.5,157,14.9,68,0,513,0,5,61,0,0,72
Mar,1970,3.4,-5.1,-0.9,156,16.4,81,0,587,0,3,111,0,0,67
Apr,1970,3.7,-3.7,0.0,231,24.7,56,1,539,0,5,180,37,0,72
May,1970,9.6,-0.4,4.6,88,5.0,7,41,416,0,13,30,68,0,66
Jun,1970,14.8,3.6,9.2,48,35.7,1,129,265,0,25,2,91,43,64
Jul,1970,15.9,5.8,10.9,95,11.0,0,180,222,0,30,3,92,0,68
Aug,1970,16.5,6.5,11.5,34,22.6,0,201,203,2,30,1,79,45,68
Sep,1970,11.9,3.6,7.8,103,9.0,2,97,308,1,24,11,46,0,72
Oct,1970,8.3,0.0,4.1,189,12.8,14,44,431,0,15,23,27,0,72
Nov,1970,2.2,-4.4,-1.1,408,6.5,83,0,573,0,5,185,0,0,74
Dec,1970,-0.9,-7.0,-4.0,487,4.5,147,0,677,0,2,316,0,0,77
Jan,1971,-1.6,-6.6,-4.1,533,-1.0,155,0,686,0,3,325,0,0,79
Feb,1971,0.4,-5.8,-2.7,255,4.0,108,0,575,0,3,168,0,0,75
Mar,1971,0.3,-6.6,-3.1,404,3.4,131,0,658,0,2,369,0,0,71
Apr,1971,4.2,-3.5,0.4,177,18.3,51,4,528,0,5,130,39,0,71
May,1971,10.4,-0.7,4.9,84,26.8,6,44,407,0,12,26,73,0,63
Jun,1971,10.6,2.6,6.6,182,5.0,2,70,342,0,23,27,70,0,73
Jul,1971,17.8,5.9,11.9,51,43.1,0,212,191,2,30,1,103,52,63
Aug,1971,16.9,8.1,12.5,86,13.0,0,233,172,3,31,2,77,0,72
Sep,1971,11.9,4.2,8.0,137,8.0,2,103,300,1,25,13,44,0,74
Oct,1971,7.6,0.6,4.1,283,4.0,14,44,432,0,17,34,24,0,76
Nov,1971,2.2,-3.3,-0.6,587,0.4,73,1,557,0,7,236,0,0,79
Dec,1971,-3.3,-9.1,-6.2,446,3.5,209,0,747,0,1,373,0,0,74
Jan,1972,-3.2,-9.5,-6.4,215,5.1,214,0,755,0,1,171,0,0,73
Feb,1972,-0.2,-6.6,-3.4,358,0.0,124,0,595,0,2,262,0,0,74
Mar,1972,2.0,-4.0,-1.0,386,-2.6,84,0,592,0,5,283,0,0,76
Apr,1972,2.1,-4.9,-1.4,287,3.4,84,0,582,0,3,256,0,0,73
May,1972,11.8,0.7,6.2,44,28.7,3,67,365,0,16,8,77,33,64
Jun,1972,12.3,3.4,7.9,157,2.0,1,96,304,0,25,13,77,0,71
Jul,1972,16.9,6.0,11.5,79,36.9,0,200,203,1,30,2,97,19,65
Aug,1972,17.7,7.2,12.4,56,29.9,0,231,174,3,30,1,84,28,67
Sep,1972,11.1,3.5,7.3,211,20.0,2,86,323,1,24,25,43,0,75
Oct,1972,8.5,-1.0,3.7,64,21.0,16,40,444,0,12,9,28,0,67
Nov,1972,2.4,-3.3,-0.5,320,2.4,71,2,554,0,7,125,0,0,78
Dec,1972,-0.9,-7.5,-4.2,455,2.4,153,0,684,0,2,306,0,0,75
Jan,1973,-0.9,-7.5,-4.2,543,3.0,158,0,689,0,2,336,0,0,72
Feb,1973,1.7,-6.0,-2.1,179,10.9,97,0,560,0,3,106,0,0,69
Mar,1973,1.7,-5.0,-1.6,212,3.4,96,0,611,0,4,169,0,0,74
Apr,1973,5.4,-3.8,0.8,38,25.3,44,4,515,0,5,26,44,6,66
May,1973,10.4,-0.1,5.1,189,20.0,5,48,399,0,14,53,72,0,65
Jun,1973,11.4,2.2,6.8,146,7.0,2,74,336,0,22,20,75,0,69
Jul,1973,15.3,5.6,10.5,89,19.0,0,167,234,0,30,3,89,0,69
Aug,1973,15.3,5.7,10.5,33,33.0,0,168,235,1,29,1,75,42,69
Sep,1973,13.5,5.9,9.7,108,8.0,1,148,249,3,27,6,47,0,75
Oct,1973,7.3,0.9,4.1,348,2.0,14,44,432,0,18,42,23,0,78
Nov,1973,-0.5,-6.2,-3.4,476,6.5,136,0,642,0,3,322,0,0,76
Dec,1973,1.1,-4.4,-1.6,595,1.4,94,0,606,0,5,234,0,0,72
Jan,1974,-1.0,-8.2,-4.6,469,3.0,168,0,701,0,2,307,0,0,70
Feb,1974,0.1,-5.2,-2.6,496,2.0,105,0,572,0,3,318,0,0,78
Mar,1974,1.1,-5.2,-2.0,477,0.4,105,0,623,0,3,401,0,0,74
Apr,1974,4.4,-2.1,1.2,202,8.4,40,6,506,0,8,129,37,0,76
May,1974,8.2,-0.9,3.7,169,12.0,11,30,445,0,11,76,63,0,69
Jun,1974,13.1,2.6,7.9,65,21.0,1,96,304,0,23,5,84,19,66
Jul,1974,14.8,4.9,9.8,190,17.0,0,148,254,0,29,9,87,0,68
Aug,1974,17.0,7.0,12.0,8,34.9,0,218,187,2,30,0,81,73,68
Sep,1974,16.3,6.3,11.3,65,25.9,0,195,200,5,28,2,57,0,68
Oct,1974,9.1,1.5,5.3,137,15.9,9,60,396,0,19,9,27,0,74
Nov,1974,2.3,-3.6,-0.7,543,7.4,74,0,560,0,6,223,0,0,77
Dec,1974,1.3,-4.2,-1.4,590,1.4,90,0,600,0,5,220,0,0,78
Jan,1975,-1.9,-7.3,-4.6,381,6.0,168,0,702,0,2,250,0,0,77
Feb,1975,-1.9,-7.9,-4.9,323,8.0,159,0,637,0,1,275,0,0,75
Mar,1975,0.6,-6.2,-2.8,234,16.4,123,0,647,0,2,209,0,0,72
Apr,1975,3.5,-4.8,-0.6,125,29.3,68,0,559,0,3,104,0,0,68
May,1975,9.6,-0.4,4.6,160,20.8,7,40,416,0,13,55,68,0,66
Jun,1975,12.2,2.4,7.3,92,18.0,1,83,322,0,22,10,79,0,68
Jul,1975,17.1,6.7,11.9,30,38.0,0,214,190,2,30,1,96,67,67
Aug,1975,13.5,6.4,9.9,266,1.0,0,151,252,0,30,14,63,0,77
Sep,1975,15.4,5.1,10.2,7,39.8,1,163,234,3,26,0,56,49,67
Oct,1975,7.3,1.3,4.3,620,4.0,13,46,427,0,19,68,23,0,79
Nov,1975,1.8,-4.0,-1.1,804,3.4,83,0,573,0,6,365,0,0,77
Dec,1975,0.2,-6.0,-2.9,401,3.4,121,0,645,0,3,215,0,0,78
Jan,1976,0.6,-4.9,-2.2,364,1.0,108,0,626,0,5,152,0,0,77
Feb,1976,0.1,-6.0,-3.0,370,8.1,114,0,583,0,3,254,0,0,75
Mar,1976,-0.4,-6.7,-3.5,298,3.4,140,0,669,0,2,277,0,0,74
Apr,1976,4.8,-3.4,0.7,161,14.4,46,3,519,0,5,112,41,0,70
May,1976,9.1,-0.2,4.5,189,0.0,7,39,420,0,13,68,66,0,69
Jun,1976,11.0,1.7,6.4,123,20.0,2,65,350,0,20,21,74,0,69
Jul,1976,14.1,5.9,10.0,88,-14.0,0,152,249,0,30,4,80,0,73
Aug,1976,13.7,7.1,10.4,153,-5.0,0,165,238,1,30,7,62,0,78
Sep,1976,13.9,6.8,10.3,62,5.0,1,166,231,3,28,3,46,0,77
Oct,1976,8.9,1.8,5.4,202,8.9,8,62,392,0,20,12,26,0,76
Nov,1976,3.7,-2.7,0.5,142,6.4,54,2,524,0,8,43,12,0,76
Dec,1976,2.6,-3.1,-0.2,293,1.4,69,1,563,0,7,75,0,0,74
Jan,1977,-0.3,-6.5,-3.4,134,8.9,137,0,664,0,3,72,0,0,74
Feb,1977,3.1,-2.7,0.2,378,2.0,58,2,494,0,7,117,14,0,78
Mar,1977,1.2,-5.4,-2.1,371,14.5,105,0,624,0,3,312,0,0,74
Apr,1977,6.0,-2.3,1.9,126,13.4,32,11,485,0,8,68,43,0,70
May,1977,8.5,-0.5,4.0,181,22.3,10,34,435,0,12,74,63,0,69
Jun,1977,13.8,3.4,8.6,61,31.7,1,113,282,0,25,3,86,25,66
